start year,start month,end year,end month,from,Hard Broadcast News,Left Wing Cable,No or Minimal News,Other Cable,Right Wing Cable,Soft Broadcast News,Spanish News
2020,4,2022,8,Soft Broadcast News,369032.797,,4624619.000,392695.918,478807.242,,
2020,4,2022,8,Spanish News,,,5202815.075,116257.783,,126922.562,
2020,4,2022,9,Hard Broadcast News,,,10057525.657,,157270.548,,57726.601
2020,4,2022,9,Left Wing Cable,1103235.777,,6981154.850,1369229.414,122199.742,643287.822,46467.737
2020,4,2022,9,Other Cable,71236.661,,7018588.956,,,,
2020,4,2022,9,Right Wing Cable,,,6503350.818,698661.068,,,149206.366
2020,4,2022,9,Soft Broadcast News,2156399.217,,4308673.759,337692.457,458327.840,,
2020,4,2022,9,Spanish News,,,4801291.311,141464.582,,162603.233,
2020,4,2022,10,Hard Broadcast News,,,11875226.805,215503.569,173287.570,,58987.922
2020,4,2022,10,Left Wing Cable,1881265.122,,7886492.621,1829632.330,200371.466,863056.829,80361.303
2020,4,2022,10,Other Cable,,,6963325.387,,,,
2020,4,2022,10,Right Wing Cable,,,6687971.016,775153.724,,,131674.131
2020,4,2022,10,Soft Broadcast News,437876.743,,4328155.709,275282.980,397609.900,,
2020,4,2022,10,Spanish News,,,5311878.440,157762.493,,128756.987,
2020,5,2020,6,Hard Broadcast News,,26473.517,1627440.374,358487.160,175130.584,,
2020,5,2020,6,Left Wing Cable,,,306989.953,156300.646,214980.265,,
2020,5,2020,6,Other Cable,,,314545.249,,,,
2020,5,2020,6,Right Wing Cable,,,490014.808,76322.186,,,4110.584
2020,5,2020,6,Soft Broadcast News,681962.954,149408.111,758067.770,141899.341,273996.477,,
2020,5,2020,6,Spanish News,120322.938,1316.880,387240.018,8575.578,,22059.761,
2020,5,2020,7,Hard Broadcast News,,,3679545.640,957638.380,,,
2020,5,2020,7,Left Wing Cable,336772.255,,1879289.192,458546.054,302498.438,90212.259,10813.744
2020,5,2020,7,Other Cable,,,671215.249,,,,60267.582
2020,5,2020,7,Right Wing Cable,32109.198,,1467107.554,264100.971,,,
2020,5,2020,7,Soft Broadcast News,719125.711,,1104424.345,167561.755,249518.443,,
2020,5,2020,7,Spanish News,17575.267,,789981.622,,2111.819,10978.837,
2020,5,2020,8,Hard Broadcast News,,270018.519,3072384.962,1270728.444,497024.963,,47633.895
2020,5,2020,8,Left Wing Cable,,,1014082.870,402774.505,215824.986,,27730.647
2020,5,2020,8,Other Cable,,,1075264.733,,14329.577,,
2020,5,2020,8,Right Wing Cable,,,660843.489,,,,12048.761
2020,5,2020,8,Soft Broadcast News,1197880.969,180751.031,1384989.216,217168.110,464381.378,,29915.454
2020,5,2020,8,Spanish News,,,962684.267,6132.322,,,
2020,5,2020,9,Hard Broadcast News,,,,331632.662,133178.751,,
2020,5,2020,9,Left Wing Cable,894177.068,,1206666.926,314775.970,403312.080,24573.230,20943.172
2020,5,2020,9,No or Minimal News,619673.228,,,,44135.328,,
2020,5,2020,9,Other Cable,,,1079956.000,,23164.777,,
2020,5,2020,9,Soft Broadcast News,1383819.668,,1349470.605,190639.011,452570.723,,6424.170
2020,5,2020,9,Spanish News,93785.466,,1184905.957,25063.003,15176.957,,
2020,5,2020,10,Hard Broadcast News,,,,,769915.162,,
2020,5,2020,10,Left Wing Cable,91835.791,,406600.801,,336857.235,,
2020,5,2020,10,No or Minimal News,2691927.465,,,,602551.851,,
2020,5,2020,10,Other Cable,22655.508,72341.129,747465.652,,305522.066,,
2020,5,2020,10,Soft Broadcast News,2395988.801,408279.585,1237037.727,313668.938,649593.155,,27473.757
2020,5,2020,10,Spanish News,241153.409,44657.788,1368239.372,29219.354,28448.085,,
2020,5,2020,11,Hard Broadcast News,,5787205.959,,,2779348.399,,
2020,5,2020,11,Left Wing Cable,,,,,271079.182,,
2020,5,2020,11,No or Minimal News,5247657.847,2729782.349,,,2565823.628,,
2020,5,2020,11,Other Cable,797168.388,1922437.732,943310.457,,793698.462,,50782.868
2020,5,2020,11,Soft Broadcast News,2086900.853,1252067.648,680523.352,74668.124,797609.122,,7911.305
2020,5,2020,11,Spanish News,237939.588,285737.252,281903.686,,102483.002,,
2020,5,2020,12,Hard Broadcast News,,1820580.282,1682863.680,49908.247,789544.846,471533.168,
2020,5,2020,12,Left Wing Cable,,,2947794.547,,218563.504,309499.463,
2020,5,2020,12,Other Cable,,487733.380,1799883.214,,,,66907.514
2020,5,2020,12,Right Wing Cable,,,3421731.509,525211.575,,1933.757,18032.684
2020,5,2020,12,Soft Broadcast News,,,1194772.552,20689.247,,,
2020,5,2020,12,Spanish News,18863.453,34487.271,1564868.414,,,24425.423,
2020,5,2021,1,Hard Broadcast News,,5444778.249,,,1506770.749,,
2020,5,2021,1,Left Wing Cable,,,,,101496.666,,
2020,5,2021,1,No or Minimal News,2135919.837,713752.162,,,,,
2020,5,2021,1,Other Cable,1186102.172,1664752.412,1544331.891,,,,50125.353
2020,5,2021,1,Right Wing Cable,,,2177786.992,156566.995,,,14589.942
2020,5,2021,1,Soft Broadcast News,3381411.445,1013599.343,1509862.455,38709.860,497161.275,,
2020,5,2021,1,Spanish News,49701.775,288379.303,1105089.285,,,19248.777,
2020,5,2021,2,Hard Broadcast News,,2990740.455,4765409.600,867046.371,1098743.933,,
2020,5,2021,2,Left Wing Cable,,,4068776.741,260312.860,148956.458,,
2020,5,2021,2,Other Cable,,,1807809.041,,,,1924.464
2020,5,2021,2,Right Wing Cable,,,4568093.155,808664.610,,,
2020,5,2021,2,Soft Broadcast News,1940086.638,312218.952,2108118.556,268194.229,351275.895,,
2020,5,2021,2,Spanish News,33426.761,197082.898,2670843.966,,11555.033,65839.110,
2020,5,2021,3,Hard Broadcast News,,402913.887,4176858.514,791504.844,638436.123,,17061.522
2020,5,2021,3,Left Wing Cable,,,5246034.097,1064736.658,160624.312,438720.361,
2020,5,2021,3,Other Cable,,,1815227.225,,,,9888.405
2020,5,2021,3,Right Wing Cable,,,4552422.308,984856.483,,,28531.240
2020,5,2021,3,Soft Broadcast News,1004688.405,,2076663.811,116853.193,224594.740,,
2020,5,2021,3,Spanish News,,79463.497,2112363.662,,,32375.919,
2020,5,2021,4,Hard Broadcast News,,,4255851.208,978594.362,466477.902,,82332.503
2020,5,2021,4,Left Wing Cable,101096.481,,4884084.636,1006231.575,224363.866,456452.258,
2020,5,2021,4,Other Cable,,,2170249.732,,,,36266.399
2020,5,2021,4,Right Wing Cable,,,4781250.132,932444.675,,,45273.472
2020,5,2021,4,Soft Broadcast News,1298352.779,,1976029.516,150720.897,311962.506,,
2020,5,2021,4,Spanish News,,90148.326,2112204.935,,,13149.609,
2020,5,2021,5,Hard Broadcast News,,,5823905.693,982894.194,354618.257,,51730.090
2020,5,2021,5,Left Wing Cable,802046.738,,5921707.210,1311560.000,243164.110,741027.508,
2020,5,2021,5,Other Cable,,,2829573.736,,,,
2020,5,2021,5,Right Wing Cable,,,5330644.980,924406.050,,,25890.285
2020,5,2021,5,Soft Broadcast News,546269.675,,2148287.104,30965.547,229336.497,,
2020,5,2021,5,Spanish News,,39129.891,2215504.827,790.036,,24889.699,
2020,5,2021,6,Hard Broadcast News,,,7783285.750,1787840.928,413057.593,,94743.409
2020,5,2021,6,Left Wing Cable,664235.432,,6476547.701,1625454.615,198157.815,728857.171,28824.652
2020,5,2021,6,Other Cable,,,2987581.912,,,,610.203
2020,5,2021,6,Right Wing Cable,,,5377766.386,921984.995,,,44237.682
2020,5,2021,6,Soft Broadcast News,469348.698,,2546584.526,253282.209,183129.508,,
2020,5,2021,6,Spanish News,,,2225224.021,,,28564.041,
2020,5,2021,7,Hard Broadcast News,,,7151396.213,622117.916,384406.326,,
2020,5,2021,7,Left Wing Cable,623973.224,,6637301.769,1039454.718,189852.215,776057.365,12525.392
2020,5,2021,7,Other Cable,,,5124056.905,,,19295.364,94002.177
2020,5,2021,7,Right Wing Cable,,,5691540.235,894763.115,,,65771.662
2020,5,2021,7,Soft Broadcast News,350967.234,,2145267.805,,43736.062,,
2020,5,2021,7,Spanish News,2475.797,,2407275.652,,,76001.331,
2020,5,2021,8,Hard Broadcast News,,,6761183.342,853987.884,1169829.874,,85467.009
2020,5,2021,8,Left Wing Cable,367318.611,,6057689.543,1205668.492,202047.344,749409.430,
2020,5,2021,8,Other Cable,,,4239409.744,,,6589.557,
2020,5,2021,8,Right Wing Cable,,,4080990.622,296015.857,,,31434.049
2020,5,2021,8,Soft Broadcast News,657010.169,,2233244.160,,382239.094,,
2020,5,2021,8,Spanish News,,46347.737,2632887.104,6463.630,,74784.137,
2020,5,2021,9,Hard Broadcast News,,,7274389.492,662061.530,778476.320,,19612.789
2020,5,2021,9,Left Wing Cable,1354215.128,,6460156.712,1462974.082,294654.260,910003.708,
2020,5,2021,9,Other Cable,,,3576192.616,,,,5981.791
2020,5,2021,9,Right Wing Cable,,,4570343.025,507411.583,,,60623.169
2020,5,2021,9,Soft Broadcast News,769760.693,,2516347.072,92723.623,248749.307,,
2020,5,2021,9,Spanish News,,33231.453,2497739.829,,,47674.132,
2020,5,2021,10,Hard Broadcast News,,,6017531.076,624305.322,681745.552,,
2020,5,2021,10,Left Wing Cable,2296229.391,,7212955.761,1859047.483,334235.414,1086174.164,
2020,5,2021,10,Other Cable,,,3373839.879,,,,
2020,5,2021,10,Right Wing Cable,,,5056076.458,608709.463,,,30951.226
2020,5,2021,10,Soft Broadcast News,717380.035,,2457455.800,103653.222,205854.702,,
2020,5,2021,10,Spanish News,15702.457,20275.429,2537779.762,1647.164,,50721.193,
2020,5,2021,11,Hard Broadcast News,,,6365486.698,635705.774,1019071.224,,34088.009
2020,5,2021,11,Left Wing Cable,2284410.496,,7129149.809,2004445.969,332789.053,1033491.118,
2020,5,2021,11,Other Cable,,,3140333.493,,,8305.627,66084.027
2020,5,2021,11,Right Wing Cable,,,4226192.935,333655.475,,,14840.667
2020,5,2021,11,Soft Broadcast News,292346.264,,2034598.885,,325160.928,,
2020,5,2021,11,Spanish News,,27885.909,2560987.938,,,91205.137,
2020,5,2021,12,Hard Broadcast News,,,5870654.470,,477219.893,,41714.392
2020,5,2021,12,Left Wing Cable,2255845.185,,6442210.738,1526050.229,357770.830,1019028.367,
2020,5,2021,12,Other Cable,151165.284,,4256484.959,,,90083.171,56285.213
2020,5,2021,12,Right Wing Cable,,,4910750.453,678456.947,,,43620.268
2020,5,2021,12,Soft Broadcast News,326592.461,,2237452.736,,174534.305,,
2020,5,2021,12,Spanish News,,49518.778,2308326.474,,,139168.647,
2020,5,2022,1,Hard Broadcast News,,,5444172.341,,312611.699,,
2020,5,2022,1,Left Wing Cable,3153203.508,,6962387.931,1954574.423,352128.830,1075222.561,
2020,5,2022,1,Other Cable,61487.510,,3744642.572,,,,7290.891
2020,5,2022,1,Right Wing Cable,,,4860913.034,801262.269,,,30689.139
2020,5,2022,1,Soft Broadcast News,1103173.009,,2023828.994,119521.732,212536.434,,
2020,5,2022,1,Spanish News,62561.415,38112.488,2231700.119,,,167162.905,
2020,5,2022,2,Hard Broadcast News,,,8051077.904,627315.668,1645519.019,,67292.688
2020,5,2022,2,Left Wing Cable,694101.295,,5806605.871,1371531.888,256271.054,652504.554,
2020,5,2022,2,Other Cable,,,4098704.618,,,,24200.359
2020,5,2022,2,Right Wing Cable,,,4111876.677,161397.288,,,
2020,5,2022,2,Soft Broadcast News,256169.569,,2767919.314,101251.004,547657.610,,
2020,5,2022,2,Spanish News,,54027.338,2786170.168,,28675.252,152535.937,
2020,5,2022,3,Hard Broadcast News,,,6205341.279,159732.947,1773162.707,,
2020,5,2022,3,Left Wing Cable,502893.529,,5743656.966,1153419.596,276734.540,370968.948,
2020,5,2022,3,Other Cable,,,4058183.122,,,,7952.238
2020,5,2022,3,Right Wing Cable,,,3457969.619,61360.489,,,14393.215
2020,5,2022,3,Soft Broadcast News,1005322.275,,2871885.929,172574.460,774268.206,,
2020,5,2022,3,Spanish News,6616.053,13785.775,2632155.159,,,123432.390,
2020,5,2022,4,Hard Broadcast News,,,9130265.468,438083.402,1046735.799,,
2020,5,2022,4,Left Wing Cable,1950862.575,,7566482.842,1702549.554,233606.436,759665.009,15715.463
2020,5,2022,4,Other Cable,,,4410137.583,,,,17289.372
2020,5,2022,4,Right Wing Cable,,,4773062.704,430129.062,,,120677.320
2020,5,2022,4,Soft Broadcast News,974995.956,,3395171.474,111668.862,625867.653,,
2020,5,2022,4,Spanish News,16217.752,,3679596.818,,,142395.862,
2020,5,2022,5,Hard Broadcast News,,,8863067.921,770783.810,891631.660,,
2020,5,2022,5,Left Wing Cable,2297944.805,,7305568.598,1869555.068,318363.247,857761.843,42014.721
2020,5,2022,5,Other Cable,,,4463296.105,,,,7758.263
2020,5,2022,5,Right Wing Cable,,,5194072.599,531794.049,,,95257.065
2020,5,2022,5,Soft Broadcast News,788961.716,,3298336.870,148621.161,543614.321,,
2020,5,2022,5,Spanish News,57225.468,,3400511.464,,,115539.177,
2020,5,2022,6,Hard Broadcast News,,,9150396.896,834105.481,891748.942,,17194.239
2020,5,2022,6,Left Wing Cable,1527730.057,,6792497.559,1568367.718,328181.837,636512.825,40986.784
2020,5,2022,6,Other Cable,,,4620379.928,,,,
2020,5,2022,6,Right Wing Cable,,,5170095.891,607365.138,,,75355.858
2020,5,2022,6,Soft Broadcast News,2007858.078,,3885011.899,245351.822,659248.016,,
2020,5,2022,6,Spanish News,,,3891099.933,21656.827,,103366.362,
2020,5,2022,7,Hard Broadcast News,,,11378854.775,889794.201,1055930.058,,85244.598
2020,5,2022,7,Left Wing Cable,1222105.261,,7297046.686,1418225.798,288607.027,749566.045,58184.439
2020,5,2022,7,Other Cable,,,6061142.249,,,,
2020,5,2022,7,Right Wing Cable,,,5780661.071,531133.856,,,113325.429
2020,5,2022,7,Soft Broadcast News,1395632.826,,4041703.828,278950.836,699390.799,,
2020,5,2022,7,Spanish News,,,4062722.643,35763.102,,109517.959,
2020,5,2022,8,Hard Broadcast News,,,11922893.775,1423463.266,1000808.025,,62876.146
2020,5,2022,8,Left Wing Cable,1215347.745,,7498935.525,1635525.637,355420.382,724830.077,50657.116
2020,5,2022,8,Other Cable,,,5754582.604,,,,
2020,5,2022,8,Right Wing Cable,,,5540363.651,584743.824,,,53791.881
2020,5,2022,8,Soft Broadcast News,544316.019,,4015632.538,215481.546,754973.379,,
2020,5,2022,8,Spanish News,,,4229120.449,71917.231,,98883.120,
2020,5,2022,9,Hard Broadcast News,,,7427719.847,20044.729,630157.265,,64868.939
2020,5,2022,9,Left Wing Cable,1117235.489,,6696310.239,1378010.644,282120.039,549389.786,50310.220
2020,5,2022,9,Other Cable,,,6222498.202,,,,
2020,5,2022,9,Right Wing Cable,,,5564067.628,584194.962,,,159376.069
2020,5,2022,9,Soft Broadcast News,2331682.440,,3699687.297,160478.085,734493.978,,
2020,5,2022,9,Spanish News,,,3827596.685,97124.030,,134563.791,
2020,5,2022,10,Hard Broadcast News,,,9245420.996,306784.959,646174.287,,66130.260
2020,5,2022,10,Left Wing Cable,1895264.834,,7601648.010,1838413.560,360291.762,769158.792,84203.786
2020,5,2022,10,Other Cable,,,6167234.633,,,,
2020,5,2022,10,Right Wing Cable,,,5748687.826,660687.618,,,141843.835
2020,5,2022,10,Soft Broadcast News,613159.966,,3719169.246,98068.608,673776.037,,
2020,5,2022,10,Spanish News,,,4338183.814,113421.941,,100717.545,
2020,6,2020,7,Hard Broadcast News,,,2052105.266,599151.219,,,102747.671
2020,6,2020,7,Left Wing Cable,363245.772,,1572299.240,302245.408,87518.173,239620.370,12130.624
2020,6,2020,7,Other Cable,,,356670.000,,,,68843.160
2020,6,2020,7,Right Wing Cable,207239.782,,977092.746,187778.785,,24478.034,
2020,6,2020,7,Soft Broadcast News,37162.757,,346356.575,25662.414,,,11080.925
2020,6,2020,7,Spanish News,,,402741.603,,6222.403,,
2020,6,2020,8,Hard Broadcast News,,243545.002,1444944.588,912241.284,321894.380,,167956.832
2020,6,2020,8,Left Wing Cable,,,707092.917,246473.859,844.722,,29047.527
2020,6,2020,8,Other Cable,,,760719.484,,90651.763,,2443.257
2020,6,2020,8,Right Wing Cable,,,170828.682,,,,7938.177
2020,6,2020,8,Soft Broadcast News,515918.015,31342.920,626921.446,75268.769,190384.901,,51975.215
2020,6,2020,8,Spanish News,,,575444.248,,,,
2020,6,2020,9,Hard Broadcast News,,,,,,,26537.472
2020,6,2020,9,Left Wing Cable,920650.585,,899676.973,158475.324,188331.815,173981.341,22260.052
2020,6,2020,9,No or Minimal News,2247113.602,,,,534150.135,,
2020,6,2020,9,Other Cable,26854.498,,765410.751,,99486.963,,
2020,6,2020,9,Right Wing Cable,41951.833,,,,,,
2020,6,2020,9,Soft Broadcast News,701856.714,,591402.835,48739.670,178574.245,,28483.931
2020,6,2020,9,Spanish News,,,797665.939,16487.425,19287.541,,
2020,6,2020,10,Hard Broadcast News,,,,,594784.578,,
2020,6,2020,10,Left Wing Cable,118309.309,,99610.848,,121876.971,,
2020,6,2020,10,No or Minimal News,4319367.839,,,,1092566.658,,
2020,6,2020,10,Other Cable,381142.668,228641.775,432920.402,,381844.252,,
2020,6,2020,10,Soft Broadcast News,1714025.847,258871.474,478969.957,171769.597,375596.677,,49533.518
2020,6,2020,10,Spanish News,120830.471,43340.909,980999.354,20643.775,32558.669,,
2020,6,2020,11,Hard Broadcast News,,5760732.442,,,2604217.815,,
2020,6,2020,11,Left Wing Cable,,,,,56098.917,,
2020,6,2020,11,No or Minimal News,6875098.222,3036772.302,,,3055838.435,77544.418,105336.332
2020,6,2020,11,Other Cable,1155655.548,2078738.378,628765.208,,870020.648,67231.217,59358.446
2020,6,2020,11,Soft Broadcast News,1404937.899,1102659.538,,,523612.644,,29971.067
2020,6,2020,11,Spanish News,117616.651,284420.372,,,106593.586,,
2020,6,2020,12,Hard Broadcast News,,1794106.765,55423.305,,614414.262,1153496.122,101459.485
2020,6,2020,12,Left Wing Cable,,,2640804.595,,3583.240,458907.574,
2020,6,2020,12,Other Cable,308578.913,644034.026,1485337.965,,,121210.094,75483.092
2020,6,2020,12,Right Wing Cable,,,2931716.701,448889.389,,275930.234,13922.100
2020,6,2020,12,Soft Broadcast News,,,436704.782,,,,
2020,6,2020,12,Spanish News,,33170.391,1177628.396,,,2365.661,
2020,6,2021,1,Hard Broadcast News,,5418304.732,,,1331640.166,,70621.162
2020,6,2021,1,No or Minimal News,3763360.211,1020742.115,,,,,
2020,6,2021,1,Other Cable,1544589.332,1821053.058,1229786.642,,,103189.481,58700.931
2020,6,2021,1,Right Wing Cable,,113483.599,1687772.185,80244.809,,,10479.358
2020,6,2021,1,Soft Broadcast News,2699448.491,864191.232,751794.685,,223164.798,,2810.984
2020,6,2021,1,Spanish News,,287062.424,717849.267,,,,
2020,6,2021,2,Hard Broadcast News,,2964266.937,3137969.226,508559.210,923613.349,,86896.176
2020,6,2021,2,Left Wing Cable,,,3761786.788,104012.214,,,
2020,6,2021,2,Other Cable,,,1493263.792,,,,10500.043
2020,6,2021,2,Right Wing Cable,,66023.806,4078078.347,732342.424,,,
2020,6,2021,2,Soft Broadcast News,1258123.684,162810.842,1350050.786,126294.888,77279.418,,
2020,6,2021,2,Spanish News,,195766.018,2283603.948,,15665.617,43779.349,
2020,6,2021,3,Hard Broadcast News,,376440.369,2549418.139,433017.684,463305.539,,137384.460
2020,6,2021,3,Left Wing Cable,,,4939044.144,908436.012,,588128.472,
2020,6,2021,3,Other Cable,,,1500681.976,,,25046.148,18463.983
2020,6,2021,3,Right Wing Cable,,54355.953,4062407.501,908534.297,,49401.738,24420.656
2020,6,2021,3,Soft Broadcast News,322725.451,,1318596.041,,,,
2020,6,2021,3,Spanish News,,78146.617,1725123.643,,,10316.158,
2020,6,2021,4,Hard Broadcast News,,,2628410.834,620107.202,291347.318,,202655.440
2020,6,2021,4,Left Wing Cable,127569.998,,4577094.683,849930.928,9383.601,605860.368,
2020,6,2021,4,Other Cable,,,1855704.482,,,,44841.978
2020,6,2021,4,Right Wing Cable,,,4291235.324,856122.488,,,41162.888
2020,6,2021,4,Soft Broadcast News,616389.825,,1217961.746,8821.557,37966.029,,8910.152
2020,6,2021,4,Spanish News,,88831.446,1724964.917,,,,
2020,6,2021,5,Hard Broadcast News,,,4196465.319,624407.033,179487.673,135693.279,172053.027
2020,6,2021,5,Left Wing Cable,828520.255,,5614717.257,1155259.354,28183.845,890435.619,
2020,6,2021,5,Other Cable,,,2515028.487,,,110933.794,7785.542
2020,6,2021,5,Right Wing Cable,,,4840630.173,848083.864,,44659.981,21779.702
2020,6,2021,5,Soft Broadcast News,,,1390219.334,,,,
2020,6,2021,5,Spanish News,,37813.012,1828264.809,,,2829.937,
2020,6,2021,6,Hard Broadcast News,,,6155845.376,1429353.768,237927.009,212614.255,215066.347
2020,6,2021,6,Left Wing Cable,690708.949,,6169557.748,1469153.969,,878265.281,30141.531
2020,6,2021,6,Other Cable,,,2673036.662,,,,9185.782
2020,6,2021,6,Right Wing Cable,,16822.449,4887751.578,845662.809,,90866.969,40127.098
2020,6,2021,6,Soft Broadcast News,,,1788516.756,111382.868,,,
2020,6,2021,6,Spanish News,,,1837984.003,,,6504.279,
2020,6,2021,7,Hard Broadcast News,,,5523955.838,263630.756,209275.742,330995.720,117847.140
2020,6,2021,7,Left Wing Cable,650446.741,,6330311.816,883154.071,,925465.476,13842.272
2020,6,2021,7,Other Cable,,,4809511.656,,,161194.705,102577.755
2020,6,2021,7,Right Wing Cable,,25128.049,5201525.427,818440.929,,230260.415,61661.078
2020,6,2021,7,Soft Broadcast News,,,1387200.036,,,,
2020,6,2021,7,Spanish News,,,2020035.634,,,53941.570,
2020,6,2021,8,Hard Broadcast News,,,5133742.967,495500.724,994699.290,24952.784,205789.947
2020,6,2021,8,Left Wing Cable,393792.128,,5750699.590,1049367.846,,898817.540,
2020,6,2021,8,Other Cable,,,3924864.494,,,148488.898,2111.949
2020,6,2021,8,Right Wing Cable,,12932.920,3590975.815,219693.671,,,27323.465
2020,6,2021,8,Soft Broadcast News,,,1475176.390,,108242.617,,
2020,6,2021,8,Spanish News,,45030.857,2245647.085,,,52724.376,
2020,6,2021,9,Hard Broadcast News,,,5646949.118,303574.370,603345.736,,139935.726
2020,6,2021,9,Left Wing Cable,1380688.646,,6153166.759,1306673.436,79673.996,1059411.819,
2020,6,2021,9,Other Cable,,,3261647.366,,,49175.718,14557.369
