state,program,network,period,value,medium,domain
NM,MORNING JOE,MSNBC,Last 3 months,92024,tv,
ID,AMERICA REPORTS,FOXNC,Last 3 months,91920,tv,
SD,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,90747,tv,
NM,AMERICA REPORTS,FOXNC,Last 3 months,87461,tv,
ID,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,87449,tv,
ME,ANDERSON COOPER 360,CNN,Last 3 months,86999,tv,
SD,"FIVE, THE",FOXNC,Last 3 months,86772,tv,
ME,LEAD WITH JAKE TAPPER,CNN,Last 3 months,86380,tv,
HI,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,86072,tv,
MT,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,85714,tv,
SD,GUTFELD!,FOXNC,Last 3 months,84267,tv,
HI,11TH HOUR W/B. WILLIAMS,MSNBC,Last 3 months,82484,tv,
HI,ANDERSON COOPER 360,CNN,Last 3 months,82407,tv,
HI,LEAD WITH JAKE TAPPER,CNN,Last 3 months,80302,tv,
HI,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,79867,tv,
MT,"FIVE, THE",FOXNC,Last 3 months,77966,tv,
ID,OUTNUMBERED,FOXNC,Last 3 months,77835,tv,
NH,GUTFELD!,FOXNC,Last 3 months,74547,tv,
MT,CNN NEWSROOM,CNN,Last 3 months,73236,tv,
RI,MORNING JOE,MSNBC,Last 3 months,72445,tv,
NH,MORNING JOE,MSNBC,Last 3 months,72294,tv,
NH,"FIVE, THE",FOXNC,Last 3 months,71370,tv,
ME,MORNING JOE,MSNBC,Last 3 months,70740,tv,
MT,AMERICA REPORTS,FOXNC,Last 3 months,69271,tv,
NH,FOX AND FRIENDS,FOXNC,Last 3 months,69164,tv,
ID,FOX NEWS LIVE,FOXNC,Last 3 months,69096,tv,
NH,CNN NEWSROOM,CNN,Last 3 months,68445,tv,
SD,OUTNUMBERED,FOXNC,Last 3 months,68328,tv,
NH,HANNITY,FOXNC,Last 3 months,68031,tv,
MT,OUTNUMBERED,FOXNC,Last 3 months,68014,tv,
MT,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,66600,tv,
SD,AMERICA REPORTS,FOXNC,Last 3 months,65050,tv,
NH,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,63979,tv,
MT,HANNITY,FOXNC,Last 3 months,63921,tv,
RI,"FIVE, THE",FOXNC,Last 3 months,63798,tv,
ID,"STORY, THE",FOXNC,Last 3 months,63553,tv,
NH,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,63139,tv,
NH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,62733,tv,
ME,SITUATION ROOM,CNN,Last 3 months,62667,tv,
NH,BEAT W/ARI MELBER,MSNBC,Last 3 months,61732,tv,
ME,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,61122,tv,
RI,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,60693,tv,
HI,SITUATION ROOM,CNN,Last 3 months,58765,tv,
VT,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,58253,tv,
VT,CNN NEWSROOM,CNN,Last 3 months,57740,tv,
DE,CNN NEWSROOM,CNN,Last 3 months,56681,tv,
SD,FOX NEWS LIVE,FOXNC,Last 3 months,56053,tv,
RI,FOX NEWS LIVE,FOXNC,Last 3 months,55431,tv,
VT,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,54026,tv,
RI,FOX AND FRIENDS,FOXNC,Last 3 months,53264,tv,
SD,AMERICAN AGENDA,Newsmax TV,Last 3 months,52984,tv,
RI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,52494,tv,
MT,"STORY, THE",FOXNC,Last 3 months,51986,tv,
RI,LEAD WITH JAKE TAPPER,CNN,Last 3 months,51470,tv,
RI,INSIDE POLITICS,CNN,Last 3 months,51248,tv,
HI,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,50961,tv,
RI,CHRIS JANSING REPORTS,MSNBC,Last 3 months,50328,tv,
HI,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,49659,tv,
ME,CHRIS JANSING REPORTS,MSNBC,Last 3 months,49544,tv,
ME,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,49002,tv,
HI,ERIN BURNETT OUTFRONT,CNN,Last 3 months,48439,tv,
ND,"FIVE, THE",FOXNC,Last 3 months,44470,tv,
VT,RACHEL MADDOW SHOW,MSNBC,Last 3 months,43714,tv,
ME,KATY TUR REPORTS,MSNBC,Last 3 months,40437,tv,
VT,AMERICAS NEWSROOM,FOXNC,Last 3 months,40171,tv,
ND,AMERICAS NEWSROOM,FOXNC,Last 3 months,39693,tv,
DE,LEAD WITH JAKE TAPPER,CNN,Last 3 months,39102,tv,
ND,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,37870,tv,
VT,FOX AND FRIENDS,FOXNC,Last 3 months,37477,tv,
DE,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,36941,tv,
DE,ANDERSON COOPER 360,CNN,Last 3 months,36826,tv,
VT,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,36635,tv,
DC,CNN NEWSROOM,CNN,Last 3 months,36553,tv,
DE,ERIN BURNETT OUTFRONT,CNN,Last 3 months,35851,tv,
DE,INSIDE POLITICS,CNN,Last 3 months,34543,tv,
VT,REIDOUT,MSNBC,Last 3 months,33622,tv,
DC,MORNING JOE,MSNBC,Last 3 months,33031,tv,
VT,ANDERSON COOPER 360,CNN,Last 3 months,32634,tv,
DE,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,31672,tv,
DE,GUTFELD!,FOXNC,Last 3 months,31510,tv,
AK,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,30396,tv,
DE,MORNING JOE,MSNBC,Last 3 months,29826,tv,
AK,BEAT W/ARI MELBER,MSNBC,Last 3 months,29795,tv,
VT,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 3 months,29615,tv,
DC,LEAD WITH JAKE TAPPER,CNN,Last 3 months,28006,tv,
ND,FOX AND FRIENDS,FOXNC,Last 3 months,28002,tv,
AK,RACHEL MADDOW SHOW,MSNBC,Last 3 months,27742,tv,
DE,SITUATION ROOM,CNN,Last 3 months,27607,tv,
DC,ANDERSON COOPER 360,CNN,Last 3 months,27468,tv,
ND,FOX & FRIENDS SATURDAY,FOXNC,Last 3 months,27464,tv,
AK,REIDOUT,MSNBC,Last 3 months,27347,tv,
AK,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,25588,tv,
DC,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,25552,tv,
AK,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,25521,tv,
AK,CNN NEWSROOM,CNN,Last 3 months,24078,tv,
ND,FOX NEWS LIVE,FOXNC,Last 3 months,23965,tv,
AK,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,23140,tv,
AK,11TH HOUR W/B. WILLIAMS,MSNBC,Last 3 months,23140,tv,
ND,FOX & FRIENDS SUNDAY,FOXNC,Last 3 months,22742,tv,
DC,SITUATION ROOM,CNN,Last 3 months,22196,tv,
DC,BEAT W/ARI MELBER,MSNBC,Last 3 months,22041,tv,
DC,ERIN BURNETT OUTFRONT,CNN,Last 3 months,21498,tv,
AK,FOX NEWS LIVE,FOXNC,Last 3 months,21421,tv,
WY,AMERICAS NEWSROOM,FOXNC,Last 3 months,21383,tv,
ND,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 3 months,21301,tv,
ND,FOX REPORT WITH JON SCOTT,FOXNC,Last 3 months,21284,tv,
DC,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,20681,tv,
DC,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,20646,tv,
WY,FOX AND FRIENDS,FOXNC,Last 3 months,20299,tv,
ND,HANNITY,FOXNC,Last 3 months,19184,tv,
WY,"FIVE, THE",FOXNC,Last 3 months,18278,tv,
WY,"FAULKNER FOCUS, THE",FOXNC,Last 3 months,17483,tv,
WY,FOX NEWS LIVE,FOXNC,Last 3 months,17302,tv,
WY,OUTNUMBERED,FOXNC,Last 3 months,15978,tv,
WY,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,15699,tv,
WY,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,15055,tv,
WY,AMERICA REPORTS,FOXNC,Last 3 months,15034,tv,
WY,ERIN BURNETT OUTFRONT,CNN,Last 3 months,14289,tv,
CA,CNN NEWSROOM,CNN,Last 6 months,1940459,tv,
FL,"FIVE, THE",FOXNC,Last 6 months,1416616,tv,
CA,HANNITY,FOXNC,Last 6 months,1282335,tv,
CA,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,1255607,tv,
FL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,1249361,tv,
CA,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,1239350,tv,
FL,HANNITY,FOXNC,Last 6 months,1225167,tv,
FL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,1190416,tv,
FL,CNN NEWSROOM,CNN,Last 6 months,1147834,tv,
CA,ANDERSON COOPER 360,CNN,Last 6 months,1145346,tv,
FL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,1112545,tv,
FL,FOX AND FRIENDS,FOXNC,Last 6 months,1096479,tv,
CA,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,1092824,tv,
CA,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,1087974,tv,
CA,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,1085220,tv,
TX,CNN NEWSROOM,CNN,Last 6 months,1074524,tv,
CA,"FIVE, THE",FOXNC,Last 6 months,1057082,tv,
NY,CNN NEWSROOM,CNN,Last 6 months,1044548,tv,
FL,AMERICA REPORTS,FOXNC,Last 6 months,1044317,tv,
FL,AMERICAS NEWSROOM,FOXNC,Last 6 months,1042745,tv,
CA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,1035268,tv,
FL,FOX NEWS LIVE,FOXNC,Last 6 months,982314,tv,
TX,"FIVE, THE",FOXNC,Last 6 months,925849,tv,
PA,"FIVE, THE",FOXNC,Last 6 months,875000,tv,
TX,HANNITY,FOXNC,Last 6 months,860822,tv,
TX,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,835258,tv,
TX,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,770118,tv,
NY,MORNING JOE,MSNBC,Last 6 months,758113,tv,
PA,HANNITY,FOXNC,Last 6 months,740372,tv,
PA,FOX AND FRIENDS,FOXNC,Last 6 months,734875,tv,
TX,AMERICAS NEWSROOM,FOXNC,Last 6 months,721959,tv,
TX,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,717294,tv,
TX,AMERICA REPORTS,FOXNC,Last 6 months,709899,tv,
TX,FOX NEWS LIVE,FOXNC,Last 6 months,695071,tv,
NY,BEAT W/ARI MELBER,MSNBC,Last 6 months,690947,tv,
NY,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,686610,tv,
PA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,685610,tv,
TX,GUTFELD!,FOXNC,Last 6 months,678694,tv,
PA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,671828,tv,
NY,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,665322,tv,
NY,"FIVE, THE",FOXNC,Last 6 months,655180,tv,
OH,HANNITY,FOXNC,Last 6 months,637830,tv,
NY,ANDERSON COOPER 360,CNN,Last 6 months,627673,tv,
OH,"FIVE, THE",FOXNC,Last 6 months,627220,tv,
NY,HANNITY,FOXNC,Last 6 months,621123,tv,
NY,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,620188,tv,
NY,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,615178,tv,
PA,AMERICA REPORTS,FOXNC,Last 6 months,614409,tv,
PA,FOX NEWS LIVE,FOXNC,Last 6 months,609711,tv,
PA,GUTFELD!,FOXNC,Last 6 months,604355,tv,
PA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,603584,tv,
OH,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,597351,tv,
NC,"FIVE, THE",FOXNC,Last 6 months,595152,tv,
PA,AMERICAS NEWSROOM,FOXNC,Last 6 months,588143,tv,
IL,CNN NEWSROOM,CNN,Last 6 months,584965,tv,
VA,CNN NEWSROOM,CNN,Last 6 months,571847,tv,
OH,CNN NEWSROOM,CNN,Last 6 months,570505,tv,
IL,"FIVE, THE",FOXNC,Last 6 months,562949,tv,
NJ,"FIVE, THE",FOXNC,Last 6 months,547490,tv,
GA,"FIVE, THE",FOXNC,Last 6 months,546180,tv,
OH,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,531845,tv,
NJ,CNN NEWSROOM,CNN,Last 6 months,531545,tv,
NC,CNN NEWSROOM,CNN,Last 6 months,526558,tv,
NC,HANNITY,FOXNC,Last 6 months,520745,tv,
OH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,520729,tv,
GA,HANNITY,FOXNC,Last 6 months,512244,tv,
NC,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,511178,tv,
NC,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,497165,tv,
GA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,491504,tv,
MA,CNN NEWSROOM,CNN,Last 6 months,491196,tv,
NC,FOX AND FRIENDS,FOXNC,Last 6 months,486478,tv,
IL,HANNITY,FOXNC,Last 6 months,485574,tv,
GA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,481104,tv,
TN,"FIVE, THE",FOXNC,Last 6 months,476872,tv,
OH,GUTFELD!,FOXNC,Last 6 months,473200,tv,
NC,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,468926,tv,
OH,AMERICA REPORTS,FOXNC,Last 6 months,467636,tv,
MI,CNN NEWSROOM,CNN,Last 6 months,465860,tv,
GA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,465242,tv,
MI,"FIVE, THE",FOXNC,Last 6 months,465239,tv,
NJ,HANNITY,FOXNC,Last 6 months,452994,tv,
OH,FOX AND FRIENDS,FOXNC,Last 6 months,452511,tv,
VA,"FIVE, THE",FOXNC,Last 6 months,452041,tv,
NC,AMERICAS NEWSROOM,FOXNC,Last 6 months,450255,tv,
MD,CNN NEWSROOM,CNN,Last 6 months,449867,tv,
OH,AMERICAS NEWSROOM,FOXNC,Last 6 months,446150,tv,
NC,AMERICA REPORTS,FOXNC,Last 6 months,445638,tv,
IL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,441046,tv,
GA,AMERICAS NEWSROOM,FOXNC,Last 6 months,434698,tv,
IL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,430757,tv,
GA,FOX AND FRIENDS,FOXNC,Last 6 months,428062,tv,
GA,CNN NEWSROOM,CNN,Last 6 months,424870,tv,
NJ,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,424799,tv,
IL,GUTFELD!,FOXNC,Last 6 months,423104,tv,
NC,GUTFELD!,FOXNC,Last 6 months,419195,tv,
TN,AMERICAS NEWSROOM,FOXNC,Last 6 months,413345,tv,
IL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,412177,tv,
NJ,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,410326,tv,
GA,AMERICA REPORTS,FOXNC,Last 6 months,406751,tv,
GA,FOX NEWS LIVE,FOXNC,Last 6 months,405641,tv,
VA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,405432,tv,
TN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,400602,tv,
TN,HANNITY,FOXNC,Last 6 months,398577,tv,
IL,MORNING JOE,MSNBC,Last 6 months,396473,tv,
MI,HANNITY,FOXNC,Last 6 months,395855,tv,
TN,AMERICA REPORTS,FOXNC,Last 6 months,394043,tv,
VA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,393926,tv,
MI,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,390514,tv,
TN,FOX AND FRIENDS,FOXNC,Last 6 months,388571,tv,
VA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,388355,tv,
VA,HANNITY,FOXNC,Last 6 months,383335,tv,
TN,FOX NEWS LIVE,FOXNC,Last 6 months,383173,tv,
IL,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,382219,tv,
IN,"FIVE, THE",FOXNC,Last 6 months,379136,tv,
TN,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,374090,tv,
NJ,AMERICA REPORTS,FOXNC,Last 6 months,372730,tv,
MI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,370802,tv,
MO,"FIVE, THE",FOXNC,Last 6 months,366950,tv,
TN,OUTNUMBERED,FOXNC,Last 6 months,366413,tv,
IL,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,364800,tv,
NJ,FOX NEWS LIVE,FOXNC,Last 6 months,364131,tv,
VA,MORNING JOE,MSNBC,Last 6 months,360303,tv,
SC,"FIVE, THE",FOXNC,Last 6 months,358422,tv,
NJ,FOX AND FRIENDS,FOXNC,Last 6 months,350407,tv,
NJ,GUTFELD!,FOXNC,Last 6 months,347586,tv,
AL,"FIVE, THE",FOXNC,Last 6 months,347510,tv,
TN,"FAULKNER FOCUS, THE",FOXNC,Last 6 months,346383,tv,
NJ,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,344785,tv,
MI,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,340349,tv,
MO,HANNITY,FOXNC,Last 6 months,332885,tv,
MI,MORNING JOE,MSNBC,Last 6 months,330910,tv,
SC,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,330263,tv,
MI,GUTFELD!,FOXNC,Last 6 months,330019,tv,
IN,HANNITY,FOXNC,Last 6 months,323995,tv,
VA,FOX NEWS LIVE,FOXNC,Last 6 months,322695,tv,
MI,FOX AND FRIENDS,FOXNC,Last 6 months,321071,tv,
SC,HANNITY,FOXNC,Last 6 months,320761,tv,
AL,HANNITY,FOXNC,Last 6 months,320592,tv,
VA,AMERICA REPORTS,FOXNC,Last 6 months,320458,tv,
AL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,319453,tv,
MO,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,316278,tv,
SC,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,315308,tv,
SC,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,315034,tv,
VA,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 6 months,311957,tv,
IN,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,310144,tv,
MD,MORNING JOE,MSNBC,Last 6 months,308550,tv,
MO,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,307530,tv,
AL,AMERICA REPORTS,FOXNC,Last 6 months,307249,tv,
MI,AMERICA REPORTS,FOXNC,Last 6 months,307128,tv,
AZ,"FIVE, THE",FOXNC,Last 6 months,305131,tv,
IN,FOX AND FRIENDS,FOXNC,Last 6 months,300397,tv,
IN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,300353,tv,
AZ,CNN NEWSROOM,CNN,Last 6 months,300225,tv,
MD,BEAT W/ARI MELBER,MSNBC,Last 6 months,298531,tv,
MD,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,296668,tv,
SC,FOX AND FRIENDS,FOXNC,Last 6 months,296265,tv,
MD,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,295188,tv,
MA,LEAD WITH JAKE TAPPER,CNN,Last 6 months,295053,tv,
AZ,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,294770,tv,
WA,CNN NEWSROOM,CNN,Last 6 months,293312,tv,
IN,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,291916,tv,
AL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,291677,tv,
AZ,HANNITY,FOXNC,Last 6 months,289870,tv,
MO,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,288826,tv,
MD,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,287805,tv,
MA,ANDERSON COOPER 360,CNN,Last 6 months,286024,tv,
WI,CNN NEWSROOM,CNN,Last 6 months,285981,tv,
SC,AMERICA REPORTS,FOXNC,Last 6 months,285195,tv,
AL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,283621,tv,
IN,GUTFELD!,FOXNC,Last 6 months,283343,tv,
WI,"FIVE, THE",FOXNC,Last 6 months,281741,tv,
MA,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,280127,tv,
MD,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,277716,tv,
NV,CNN NEWSROOM,CNN,Last 6 months,274829,tv,
AL,FOX NEWS LIVE,FOXNC,Last 6 months,272158,tv,
MD,ANDERSON COOPER 360,CNN,Last 6 months,272121,tv,
MO,AMERICA REPORTS,FOXNC,Last 6 months,271693,tv,
MA,MORNING JOE,MSNBC,Last 6 months,270116,tv,
AL,AMERICAS NEWSROOM,FOXNC,Last 6 months,268582,tv,
AL,OUTNUMBERED,FOXNC,Last 6 months,267065,tv,
WA,"FIVE, THE",FOXNC,Last 6 months,265086,tv,
AZ,GUTFELD!,FOXNC,Last 6 months,264212,tv,
SC,AMERICAS NEWSROOM,FOXNC,Last 6 months,262887,tv,
SC,OUTNUMBERED,FOXNC,Last 6 months,262684,tv,
MO,GUTFELD!,FOXNC,Last 6 months,262530,tv,
AL,"STORY, THE",FOXNC,Last 6 months,261759,tv,
MO,FOX NEWS LIVE,FOXNC,Last 6 months,260970,tv,
AZ,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,259744,tv,
AZ,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,258636,tv,
MO,OUTNUMBERED,FOXNC,Last 6 months,257722,tv,
IN,CNN NEWSROOM,CNN,Last 6 months,256896,tv,
IN,AMERICA REPORTS,FOXNC,Last 6 months,256714,tv,
MD,REIDOUT,MSNBC,Last 6 months,255440,tv,
WA,HANNITY,FOXNC,Last 6 months,255338,tv,
AZ,FOX NEWS LIVE,FOXNC,Last 6 months,255338,tv,
SC,FOX NEWS LIVE,FOXNC,Last 6 months,252947,tv,
IN,FOX NEWS LIVE,FOXNC,Last 6 months,252771,tv,
MO,"FAULKNER FOCUS, THE",FOXNC,Last 6 months,248702,tv,
MA,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,248362,tv,
AR,"FIVE, THE",FOXNC,Last 6 months,247721,tv,
MA,SITUATION ROOM,CNN,Last 6 months,245696,tv,
MD,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,244963,tv,
WA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,244747,tv,
AZ,AMERICA REPORTS,FOXNC,Last 6 months,244692,tv,
WI,HANNITY,FOXNC,Last 6 months,244116,tv,
MA,BEAT W/ARI MELBER,MSNBC,Last 6 months,239862,tv,
OK,HANNITY,FOXNC,Last 6 months,238732,tv,
WA,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,238488,tv,
MA,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,238345,tv,
MA,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,233821,tv,
WI,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,232788,tv,
OR,CNN NEWSROOM,CNN,Last 6 months,228963,tv,
WA,GUTFELD!,FOXNC,Last 6 months,228380,tv,
WA,ALEX WAGNER TONIGHT,MSNBC,Last 6 months,228274,tv,
KY,"FIVE, THE",FOXNC,Last 6 months,227252,tv,
MN,"FIVE, THE",FOXNC,Last 6 months,223125,tv,
WI,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,220443,tv,
WA,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,216597,tv,
OK,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,215978,tv,
CO,CNN NEWSROOM,CNN,Last 6 months,215764,tv,
LA,"FIVE, THE",FOXNC,Last 6 months,215518,tv,
AR,OUTNUMBERED,FOXNC,Last 6 months,215168,tv,
OK,"FIVE, THE",FOXNC,Last 6 months,214563,tv,
MN,HANNITY,FOXNC,Last 6 months,212399,tv,
AR,AMERICAS NEWSROOM,FOXNC,Last 6 months,212205,tv,
WI,AMERICAS NEWSROOM,FOXNC,Last 6 months,211065,tv,
AR,FOX NEWS LIVE,FOXNC,Last 6 months,210992,tv,
AZ,OUTNUMBERED,FOXNC,Last 6 months,210291,tv,
WA,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,209809,tv,
KY,HANNITY,FOXNC,Last 6 months,209425,tv,
KY,AMERICAS NEWSROOM,FOXNC,Last 6 months,207877,tv,
OK,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,204732,tv,
AR,AMERICA REPORTS,FOXNC,Last 6 months,204635,tv,
AR,HANNITY,FOXNC,Last 6 months,203728,tv,
KY,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,202812,tv,
WA,RACHEL MADDOW SHOW,MSNBC,Last 6 months,200828,tv,
LA,HANNITY,FOXNC,Last 6 months,200533,tv,
AR,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,199567,tv,
NV,HANNITY,FOXNC,Last 6 months,197221,tv,
LA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,196344,tv,
WI,GUTFELD!,FOXNC,Last 6 months,195770,tv,
KY,FOX AND FRIENDS,FOXNC,Last 6 months,195720,tv,
KY,FOX NEWS LIVE,FOXNC,Last 6 months,191997,tv,
LA,AMERICA REPORTS,FOXNC,Last 6 months,190592,tv,
WI,AMERICA REPORTS,FOXNC,Last 6 months,190511,tv,
AR,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,190039,tv,
OK,AMERICA REPORTS,FOXNC,Last 6 months,189586,tv,
AR,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,188386,tv,
AR,FOX AND FRIENDS,FOXNC,Last 6 months,187390,tv,
NV,FOX NEWS LIVE,FOXNC,Last 6 months,186141,tv,
CO,"FIVE, THE",FOXNC,Last 6 months,185853,tv,
KY,AMERICA REPORTS,FOXNC,Last 6 months,183992,tv,
WI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,183570,tv,
WI,OUTNUMBERED,FOXNC,Last 6 months,182967,tv,
CO,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,182905,tv,
OK,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,182855,tv,
NV,"FIVE, THE",FOXNC,Last 6 months,180391,tv,
KY,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,179767,tv,
MN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,179515,tv,
MN,GUTFELD!,FOXNC,Last 6 months,178096,tv,
CO,GUTFELD!,FOXNC,Last 6 months,177839,tv,
CT,"FIVE, THE",FOXNC,Last 6 months,177673,tv,
KY,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,177430,tv,
OK,GUTFELD!,FOXNC,Last 6 months,176690,tv,
CO,HANNITY,FOXNC,Last 6 months,176683,tv,
MN,CNN NEWSROOM,CNN,Last 6 months,175270,tv,
CT,HANNITY,FOXNC,Last 6 months,174666,tv,
NV,OUTNUMBERED,FOXNC,Last 6 months,174282,tv,
LA,AMERICAS NEWSROOM,FOXNC,Last 6 months,174272,tv,
MN,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,172847,tv,
LA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,172158,tv,
NV,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,171463,tv,
NV,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,168397,tv,
