state,program,network,period,value,medium,domain
NM,BEAT W/ARI MELBER,MSNBC,Last 3 months,79129,tv,
KS,FOX AND FRIENDS,FOXNC,Last 3 months,78108,tv,
SD,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,75611,tv,
NM,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,74943,tv,
NM,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,74117,tv,
NM,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,73376,tv,
SD,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,73137,tv,
ME,CNN NEWSROOM,CNN,Last 3 months,71862,tv,
MT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,70498,tv,
SD,HANNITY,FOXNC,Last 3 months,70112,tv,
NH,HANNITY,FOXNC,Last 3 months,69838,tv,
NH,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,64830,tv,
NH,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,64723,tv,
SD,CNN NEWSROOM,CNN,Last 3 months,64131,tv,
SD,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,63693,tv,
SD,"FIVE, THE",FOXNC,Last 3 months,63058,tv,
HI,BEAT W/ARI MELBER,MSNBC,Last 3 months,61994,tv,
MT,AMERICAS NEWSROOM,FOXNC,Last 3 months,61103,tv,
HI,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,59592,tv,
MT,AMERICA REPORTS,FOXNC,Last 3 months,59555,tv,
NH,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,57680,tv,
HI,11TH HOUR W/B. WILLIAMS,MSNBC,Last 3 months,57345,tv,
NH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,57145,tv,
VT,CNN NEWSROOM,CNN,Last 3 months,57002,tv,
NH,GUTFELD!,FOXNC,Last 3 months,56355,tv,
HI,SITUATION ROOM,CNN,Last 3 months,56348,tv,
RI,NEW DAY,CNN,Last 3 months,56164,tv,
VT,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,55131,tv,
VT,BEAT W/ARI MELBER,MSNBC,Last 3 months,54774,tv,
MT,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,53757,tv,
HI,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,53716,tv,
NH,"FIVE, THE",FOXNC,Last 3 months,53442,tv,
ME,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,53360,tv,
SD,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,52782,tv,
VT,REIDOUT,MSNBC,Last 3 months,52623,tv,
MT,FOX NEWS LIVE,FOXNC,Last 3 months,52171,tv,
HI,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,51981,tv,
MT,CNN NEWSROOM,CNN,Last 3 months,51548,tv,
MT,HANNITY,FOXNC,Last 3 months,51456,tv,
DC,CNN NEWSROOM,CNN,Last 3 months,51359,tv,
HI,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,50903,tv,
MT,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 3 months,50253,tv,
MT,OUTNUMBERED,FOXNC,Last 3 months,50090,tv,
DE,SITUATION ROOM,CNN,Last 3 months,50087,tv,
VT,MORNING JOE,MSNBC,Last 3 months,49329,tv,
RI,ANDERSON COOPER 360,CNN,Last 3 months,48835,tv,
VT,FOX AND FRIENDS,FOXNC,Last 3 months,48672,tv,
HI,REIDOUT,MSNBC,Last 3 months,48293,tv,
HI,LEAD WITH JAKE TAPPER,CNN,Last 3 months,47696,tv,
VT,KATY TUR REPORTS,MSNBC,Last 3 months,47408,tv,
VT,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,47314,tv,
SD,GUTFELD!,FOXNC,Last 3 months,47177,tv,
SD,OUTNUMBERED,FOXNC,Last 3 months,46900,tv,
RI,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,46526,tv,
RI,LEAD WITH JAKE TAPPER,CNN,Last 3 months,46264,tv,
ND,"FIVE, THE",FOXNC,Last 3 months,45206,tv,
WY,FOX NEWS LIVE,FOXNC,Last 3 months,44723,tv,
ND,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,44516,tv,
ME,AMERICAS NEWSROOM,FOXNC,Last 3 months,44272,tv,
ME,AMERICA REPORTS,FOXNC,Last 3 months,44220,tv,
SD,FOX NEWS AT NIGHT,FOXNC,Last 3 months,43931,tv,
DE,LEAD WITH JAKE TAPPER,CNN,Last 3 months,43633,tv,
ME,ERIN BURNETT OUTFRONT,CNN,Last 3 months,43439,tv,
NH,FOX NEWS LIVE,FOXNC,Last 3 months,43132,tv,
WY,OUTNUMBERED,FOXNC,Last 3 months,43067,tv,
NH,FOX AND FRIENDS,FOXNC,Last 3 months,42930,tv,
ME,NEW DAY,CNN,Last 3 months,42024,tv,
ME,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,41555,tv,
RI,MORNING JOE,MSNBC,Last 3 months,40780,tv,
ME,FOX AND FRIENDS,FOXNC,Last 3 months,40604,tv,
VT,"FIVE, THE",FOXNC,Last 3 months,39388,tv,
RI,INSIDE POLITICS,CNN,Last 3 months,39039,tv,
DE,ANDERSON COOPER 360,CNN,Last 3 months,38648,tv,
DE,ERIN BURNETT OUTFRONT,CNN,Last 3 months,38593,tv,
DE,INSIDE POLITICS,CNN,Last 3 months,37729,tv,
RI,ERIN BURNETT OUTFRONT,CNN,Last 3 months,37674,tv,
RI,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,37667,tv,
RI,SITUATION ROOM,CNN,Last 3 months,37544,tv,
VT,AMERICAS NEWSROOM,FOXNC,Last 3 months,37500,tv,
DE,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,36664,tv,
WY,AMERICA REPORTS,FOXNC,Last 3 months,36198,tv,
ME,"FIVE, THE",FOXNC,Last 3 months,34333,tv,
DE,MORNING JOE,MSNBC,Last 3 months,34179,tv,
ND,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,33940,tv,
WY,"STORY, THE",FOXNC,Last 3 months,33664,tv,
ME,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,33552,tv,
DC,NEW DAY,CNN,Last 3 months,33374,tv,
WY,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,33365,tv,
WY,CNN NEWSROOM,CNN,Last 3 months,32874,tv,
WY,"INGRAHAM ANGLE, THE",FOXNC,Last 3 months,32228,tv,
DE,ALEX WAGNER TONIGHT,MSNBC,Last 3 months,32206,tv,
WY,HANNITY,FOXNC,Last 3 months,31688,tv,
WY,"FAULKNER FOCUS, THE",FOXNC,Last 3 months,31476,tv,
WY,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,31466,tv,
DE,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,31349,tv,
ND,GUTFELD!,FOXNC,Last 3 months,29830,tv,
ND,HANNITY,FOXNC,Last 3 months,28085,tv,
ND,FOX AND FRIENDS,FOXNC,Last 3 months,24458,tv,
DC,ANDERSON COOPER 360,CNN,Last 3 months,23842,tv,
DC,SITUATION ROOM,CNN,Last 3 months,23663,tv,
DC,INSIDE POLITICS,CNN,Last 3 months,21582,tv,
ND,JESSE WATTERS PRIMETIME,FOXNC,Last 3 months,21315,tv,
ND,SPECIAL RPT W/BRET BAIER,FOXNC,Last 3 months,20940,tv,
DC,CNN TONIGHT,CNN,Last 3 months,20614,tv,
ND,CNN NEWSROOM,CNN,Last 3 months,20548,tv,
DC,LEAD WITH JAKE TAPPER,CNN,Last 3 months,20453,tv,
DC,ERIN BURNETT OUTFRONT,CNN,Last 3 months,20306,tv,
DC,DON LEMON TONIGHT,CNN,Last 3 months,19958,tv,
DC,ALL IN W/ CHRIS HAYES,MSNBC,Last 3 months,19390,tv,
ND,CHRIS JANSING REPORTS,MSNBC,Last 3 months,18647,tv,
AK,TUCKER CARLSON TONIGHT,FOXNC,Last 3 months,16506,tv,
AK,HANNITY,FOXNC,Last 3 months,15878,tv,
AK,GUTFELD!,FOXNC,Last 3 months,15407,tv,
AK,BEAT W/ARI MELBER,MSNBC,Last 3 months,14683,tv,
AK,YASMIN VOSSOUGHIAN REPRTS,MSNBC,Last 3 months,13353,tv,
AK,SYMONE,MSNBC,Last 3 months,13204,tv,
AK,11TH HOUR W/B. WILLIAMS,MSNBC,Last 3 months,12688,tv,
AK,DEADLINE:WHITE HOUSE,MSNBC,Last 3 months,12688,tv,
AK,LAST WORD W/ L. ODONNELL,MSNBC,Last 3 months,12688,tv,
AK,FOX NEWS AT NIGHT,FOXNC,Last 3 months,12403,tv,
CA,CNN NEWSROOM,CNN,Last 6 months,2300733,tv,
NY,CNN NEWSROOM,CNN,Last 6 months,1386604,tv,
FL,CNN NEWSROOM,CNN,Last 6 months,1328052,tv,
CA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,1271326,tv,
TX,CNN NEWSROOM,CNN,Last 6 months,1220520,tv,
CA,HANNITY,FOXNC,Last 6 months,1192670,tv,
FL,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,1090578,tv,
FL,"FIVE, THE",FOXNC,Last 6 months,1066018,tv,
TX,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,1060457,tv,
CA,ANDERSON COOPER 360,CNN,Last 6 months,1053932,tv,
CA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,1033090,tv,
CA,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,1026143,tv,
FL,HANNITY,FOXNC,Last 6 months,1004091,tv,
FL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,995673,tv,
CA,GUTFELD!,FOXNC,Last 6 months,965212,tv,
CA,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,955916,tv,
TX,HANNITY,FOXNC,Last 6 months,952339,tv,
FL,FOX AND FRIENDS,FOXNC,Last 6 months,951327,tv,
FL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,938923,tv,
CA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,929713,tv,
CA,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,928300,tv,
TX,"FIVE, THE",FOXNC,Last 6 months,917106,tv,
TX,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,881269,tv,
FL,AMERICAS NEWSROOM,FOXNC,Last 6 months,860033,tv,
TX,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,851643,tv,
PA,CNN NEWSROOM,CNN,Last 6 months,841117,tv,
FL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,840805,tv,
TX,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,819772,tv,
FL,AMERICA REPORTS,FOXNC,Last 6 months,807069,tv,
TX,GUTFELD!,FOXNC,Last 6 months,797823,tv,
IL,CNN NEWSROOM,CNN,Last 6 months,773888,tv,
TX,AMERICA REPORTS,FOXNC,Last 6 months,731766,tv,
NY,ANDERSON COOPER 360,CNN,Last 6 months,706606,tv,
TX,AMERICAS NEWSROOM,FOXNC,Last 6 months,706138,tv,
PA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,699948,tv,
PA,"FIVE, THE",FOXNC,Last 6 months,692356,tv,
NY,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,672421,tv,
PA,HANNITY,FOXNC,Last 6 months,672405,tv,
NC,CNN NEWSROOM,CNN,Last 6 months,664398,tv,
OH,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,652922,tv,
NY,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,647443,tv,
VA,CNN NEWSROOM,CNN,Last 6 months,638280,tv,
NY,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,636957,tv,
NY,NEW DAY,CNN,Last 6 months,634497,tv,
OH,HANNITY,FOXNC,Last 6 months,633107,tv,
MI,CNN NEWSROOM,CNN,Last 6 months,625972,tv,
PA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,609928,tv,
OH,CNN NEWSROOM,CNN,Last 6 months,608475,tv,
PA,FOX AND FRIENDS,FOXNC,Last 6 months,605909,tv,
NY,MORNING JOE,MSNBC,Last 6 months,598503,tv,
NY,"FIVE, THE",FOXNC,Last 6 months,590380,tv,
GA,CNN NEWSROOM,CNN,Last 6 months,586296,tv,
PA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,574141,tv,
NJ,CNN NEWSROOM,CNN,Last 6 months,570686,tv,
PA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,565646,tv,
NY,BEAT W/ARI MELBER,MSNBC,Last 6 months,565291,tv,
MA,CNN NEWSROOM,CNN,Last 6 months,551865,tv,
NY,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,549907,tv,
OH,"FIVE, THE",FOXNC,Last 6 months,543151,tv,
OH,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,529760,tv,
OH,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,527556,tv,
PA,GUTFELD!,FOXNC,Last 6 months,525927,tv,
PA,AMERICA REPORTS,FOXNC,Last 6 months,512225,tv,
GA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,497099,tv,
NJ,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,489502,tv,
NJ,"FIVE, THE",FOXNC,Last 6 months,485696,tv,
NC,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,485448,tv,
GA,HANNITY,FOXNC,Last 6 months,482786,tv,
NC,HANNITY,FOXNC,Last 6 months,481866,tv,
OH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,476707,tv,
MD,CNN NEWSROOM,CNN,Last 6 months,474411,tv,
OH,FOX AND FRIENDS,FOXNC,Last 6 months,472063,tv,
MI,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,471953,tv,
NC,"FIVE, THE",FOXNC,Last 6 months,468350,tv,
OH,GUTFELD!,FOXNC,Last 6 months,463374,tv,
AZ,CNN NEWSROOM,CNN,Last 6 months,462342,tv,
TN,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,459884,tv,
IL,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,459687,tv,
NJ,HANNITY,FOXNC,Last 6 months,452919,tv,
NC,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,450548,tv,
TN,HANNITY,FOXNC,Last 6 months,446850,tv,
TN,"FIVE, THE",FOXNC,Last 6 months,440107,tv,
VA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,436682,tv,
OH,AMERICAS NEWSROOM,FOXNC,Last 6 months,428090,tv,
TN,AMERICAS NEWSROOM,FOXNC,Last 6 months,426869,tv,
MI,HANNITY,FOXNC,Last 6 months,426577,tv,
NC,FOX AND FRIENDS,FOXNC,Last 6 months,426475,tv,
IL,"FIVE, THE",FOXNC,Last 6 months,425501,tv,
GA,"FIVE, THE",FOXNC,Last 6 months,419124,tv,
NJ,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,417271,tv,
VA,"FIVE, THE",FOXNC,Last 6 months,416767,tv,
VA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,415981,tv,
TN,FOX AND FRIENDS,FOXNC,Last 6 months,410298,tv,
VA,HANNITY,FOXNC,Last 6 months,408913,tv,
IL,HANNITY,FOXNC,Last 6 months,407204,tv,
NJ,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,403928,tv,
NC,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,403192,tv,
TN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,398362,tv,
TN,AMERICA REPORTS,FOXNC,Last 6 months,390281,tv,
IL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,387970,tv,
WA,CNN NEWSROOM,CNN,Last 6 months,382044,tv,
TN,OUTNUMBERED,FOXNC,Last 6 months,380164,tv,
GA,FOX AND FRIENDS,FOXNC,Last 6 months,379628,tv,
IL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,378612,tv,
TN,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,377333,tv,
IL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,376998,tv,
MI,FOX AND FRIENDS,FOXNC,Last 6 months,373844,tv,
MI,"FIVE, THE",FOXNC,Last 6 months,372886,tv,
IL,GUTFELD!,FOXNC,Last 6 months,371246,tv,
TN,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,370146,tv,
GA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,368847,tv,
VA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,367938,tv,
NC,AMERICAS NEWSROOM,FOXNC,Last 6 months,360991,tv,
GA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,360963,tv,
MI,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,353936,tv,
MI,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,352348,tv,
GA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,349680,tv,
SC,"FIVE, THE",FOXNC,Last 6 months,349436,tv,
NJ,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,345912,tv,
NC,AMERICA REPORTS,FOXNC,Last 6 months,344479,tv,
NC,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,342139,tv,
MI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,337700,tv,
SC,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,336847,tv,
IN,"FIVE, THE",FOXNC,Last 6 months,336494,tv,
VA,NEW DAY,CNN,Last 6 months,333940,tv,
NJ,GUTFELD!,FOXNC,Last 6 months,332176,tv,
IL,ANDERSON COOPER 360,CNN,Last 6 months,331694,tv,
VA,FOX AND FRIENDS,FOXNC,Last 6 months,328555,tv,
VA,AMERICAS NEWSROOM,FOXNC,Last 6 months,325922,tv,
MO,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,324357,tv,
MI,GUTFELD!,FOXNC,Last 6 months,323944,tv,
MO,"FIVE, THE",FOXNC,Last 6 months,322141,tv,
VA,AMERICA REPORTS,FOXNC,Last 6 months,320946,tv,
SC,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,320517,tv,
AL,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,316598,tv,
IL,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,315165,tv,
MO,HANNITY,FOXNC,Last 6 months,311340,tv,
NV,CNN NEWSROOM,CNN,Last 6 months,309998,tv,
WI,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,308891,tv,
SC,HANNITY,FOXNC,Last 6 months,308706,tv,
NJ,AMERICA REPORTS,FOXNC,Last 6 months,303475,tv,
IN,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,303220,tv,
MO,CNN NEWSROOM,CNN,Last 6 months,300165,tv,
GA,AMERICA REPORTS,FOXNC,Last 6 months,298352,tv,
AZ,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,297383,tv,
MI,AMERICAS NEWSROOM,FOXNC,Last 6 months,296437,tv,
LA,"FIVE, THE",FOXNC,Last 6 months,295425,tv,
GA,AMERICAS NEWSROOM,FOXNC,Last 6 months,295022,tv,
AL,HANNITY,FOXNC,Last 6 months,293947,tv,
CO,CNN NEWSROOM,CNN,Last 6 months,292802,tv,
SC,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,291267,tv,
NJ,FOX NEWS LIVE,FOXNC,Last 6 months,290829,tv,
AZ,HANNITY,FOXNC,Last 6 months,290267,tv,
AL,"FIVE, THE",FOXNC,Last 6 months,288015,tv,
SC,FOX AND FRIENDS,FOXNC,Last 6 months,287417,tv,
IN,HANNITY,FOXNC,Last 6 months,284818,tv,
MO,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,280199,tv,
MA,NEW DAY,CNN,Last 6 months,278344,tv,
IN,CNN NEWSROOM,CNN,Last 6 months,276909,tv,
SC,AMERICAS NEWSROOM,FOXNC,Last 6 months,274525,tv,
SC,CNN NEWSROOM,CNN,Last 6 months,272124,tv,
MA,ANDERSON COOPER 360,CNN,Last 6 months,268811,tv,
LA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,266671,tv,
MO,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,264837,tv,
LA,FOX NEWS LIVE,FOXNC,Last 6 months,263371,tv,
WI,HANNITY,FOXNC,Last 6 months,262283,tv,
IN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,261999,tv,
AZ,"FIVE, THE",FOXNC,Last 6 months,261606,tv,
IN,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,260914,tv,
MO,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,259095,tv,
WI,"FIVE, THE",FOXNC,Last 6 months,257923,tv,
WA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,256975,tv,
AZ,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,256182,tv,
AL,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,254729,tv,
MN,CNN NEWSROOM,CNN,Last 6 months,253890,tv,
AL,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,253395,tv,
AZ,GUTFELD!,FOXNC,Last 6 months,253286,tv,
LA,AMERICA REPORTS,FOXNC,Last 6 months,252852,tv,
WA,HANNITY,FOXNC,Last 6 months,251307,tv,
SC,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,249971,tv,
IN,FOX AND FRIENDS,FOXNC,Last 6 months,249330,tv,
AL,GUTFELD!,FOXNC,Last 6 months,248774,tv,
CT,CNN NEWSROOM,CNN,Last 6 months,246708,tv,
OK,HANNITY,FOXNC,Last 6 months,244550,tv,
LA,AMERICAS NEWSROOM,FOXNC,Last 6 months,243724,tv,
LA,OUTNUMBERED,FOXNC,Last 6 months,243629,tv,
AL,AMERICA REPORTS,FOXNC,Last 6 months,242812,tv,
MA,LEAD WITH JAKE TAPPER,CNN,Last 6 months,241932,tv,
KY,"FIVE, THE",FOXNC,Last 6 months,241731,tv,
SC,FOX NEWS LIVE,FOXNC,Last 6 months,241335,tv,
LA,CNN NEWSROOM,CNN,Last 6 months,239335,tv,
OK,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,238886,tv,
IN,GUTFELD!,FOXNC,Last 6 months,238336,tv,
LA,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,238127,tv,
LA,FOX AND FRIENDS,FOXNC,Last 6 months,235559,tv,
MO,AMERICAS NEWSROOM,FOXNC,Last 6 months,234397,tv,
AZ,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,233224,tv,
MO,FOX AND FRIENDS,FOXNC,Last 6 months,232518,tv,
OR,CNN NEWSROOM,CNN,Last 6 months,232312,tv,
MA,SITUATION ROOM,CNN,Last 6 months,232120,tv,
LA,HANNITY,FOXNC,Last 6 months,231521,tv,
AL,AMERICAS NEWSROOM,FOXNC,Last 6 months,231447,tv,
WI,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,231307,tv,
KY,HANNITY,FOXNC,Last 6 months,230526,tv,
KY,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,230506,tv,
OK,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,230165,tv,
WI,CNN NEWSROOM,CNN,Last 6 months,230042,tv,
IN,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,229465,tv,
MO,GUTFELD!,FOXNC,Last 6 months,228978,tv,
AL,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,228934,tv,
AZ,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,227180,tv,
AL,FOX AND FRIENDS,FOXNC,Last 6 months,225242,tv,
AZ,FOX NEWS LIVE,FOXNC,Last 6 months,223995,tv,
WA,GUTFELD!,FOXNC,Last 6 months,222799,tv,
MD,ANDERSON COOPER 360,CNN,Last 6 months,222167,tv,
OK,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,222015,tv,
WI,GUTFELD!,FOXNC,Last 6 months,221135,tv,
OK,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,219901,tv,
AR,"FIVE, THE",FOXNC,Last 6 months,217982,tv,
WI,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,215902,tv,
IN,AMERICAS NEWSROOM,FOXNC,Last 6 months,215218,tv,
KY,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,213908,tv,
OK,"FIVE, THE",FOXNC,Last 6 months,213259,tv,
MD,"FIVE, THE",FOXNC,Last 6 months,212455,tv,
AZ,AMERICA REPORTS,FOXNC,Last 6 months,212433,tv,
KY,AMERICAS NEWSROOM,FOXNC,Last 6 months,211212,tv,
KY,AMERICA REPORTS,FOXNC,Last 6 months,210873,tv,
MD,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,209392,tv,
KY,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,208559,tv,
WA,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,207110,tv,
KY,OUTNUMBERED,FOXNC,Last 6 months,207065,tv,
WI,AMERICAS NEWSROOM,FOXNC,Last 6 months,206740,tv,
MD,NEW DAY,CNN,Last 6 months,205696,tv,
KY,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,202223,tv,
CO,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,200001,tv,
MA,ERIN BURNETT OUTFRONT,CNN,Last 6 months,198871,tv,
WA,"INGRAHAM ANGLE, THE",FOXNC,Last 6 months,198858,tv,
NV,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,198245,tv,
WI,FOX AND FRIENDS,FOXNC,Last 6 months,197998,tv,
KY,CNN NEWSROOM,CNN,Last 6 months,196215,tv,
MA,"FIVE, THE",FOXNC,Last 6 months,195158,tv,
MA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,194939,tv,
MN,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,194452,tv,
IA,"FIVE, THE",FOXNC,Last 6 months,192707,tv,
MA,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,192188,tv,
AR,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,191758,tv,
MA,DON LEMON TONIGHT,CNN,Last 6 months,191750,tv,
MD,HANNITY,FOXNC,Last 6 months,190282,tv,
MD,LAST WORD W/ L. ODONNELL,MSNBC,Last 6 months,190159,tv,
MD,MORNING JOE,MSNBC,Last 6 months,189998,tv,
WA,11TH HOUR W/B. WILLIAMS,MSNBC,Last 6 months,189956,tv,
MD,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,188921,tv,
WA,"FIVE, THE",FOXNC,Last 6 months,188279,tv,
OK,AMERICA REPORTS,FOXNC,Last 6 months,187241,tv,
MN,HANNITY,FOXNC,Last 6 months,187112,tv,
MD,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,185854,tv,
WA,ALL IN W/ CHRIS HAYES,MSNBC,Last 6 months,185393,tv,
AR,JESSE WATTERS PRIMETIME,FOXNC,Last 6 months,184984,tv,
IA,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,184015,tv,
NV,HANNITY,FOXNC,Last 6 months,181918,tv,
WA,DEADLINE:WHITE HOUSE,MSNBC,Last 6 months,181338,tv,
AR,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,180123,tv,
OK,GUTFELD!,FOXNC,Last 6 months,179277,tv,
IA,HANNITY,FOXNC,Last 6 months,177998,tv,
WI,SPECIAL RPT W/BRET BAIER,FOXNC,Last 6 months,174551,tv,
CO,GUTFELD!,FOXNC,Last 6 months,173411,tv,
OK,OUTNUMBERED,FOXNC,Last 6 months,170191,tv,
IA,TUCKER CARLSON TONIGHT,FOXNC,Last 6 months,170053,tv,
MN,"FIVE, THE",FOXNC,Last 6 months,169705,tv,
OK,FOX NEWS LIVE,FOXNC,Last 6 months,167762,tv,
