start year,start month,end year,end month,archetype,delta
2019,7,2022,7,Hard Broadcast News,-8854032
2019,7,2022,7,Soft Broadcast News,-6368744
2019,7,2022,7,FOX+Newsmax,1235258
2019,7,2022,7,CNN+MSNBC,-4948390
2019,7,2022,7,Spanish News,-2785185
2019,7,2022,7,Other Cable,-4521060
2019,7,2022,8,No or Minimal News,32069930
2019,7,2022,8,Hard Broadcast News,-10633543
2019,7,2022,8,Soft Broadcast News,-5303993
2019,7,2022,8,FOX+Newsmax,1532734
2019,7,2022,8,CNN+MSNBC,-5274418
2019,7,2022,8,Spanish News,-3037403
2019,7,2022,8,Other Cable,-3276110
2019,7,2022,9,No or Minimal News,25681385
2019,7,2022,9,Hard Broadcast News,-2079640
2019,7,2022,9,Soft Broadcast News,-6896534
2019,7,2022,9,FOX+Newsmax,1025947
2019,7,2022,9,CNN+MSNBC,-3582598
2019,7,2022,9,Spanish News,-2251271
2019,7,2022,9,Other Cable,-5652433
2019,7,2022,10,No or Minimal News,29797139
2019,7,2022,10,Hard Broadcast News,-4985598
2019,7,2022,10,Soft Broadcast News,-4752632
2019,7,2022,10,FOX+Newsmax,899263
2019,7,2022,10,CNN+MSNBC,-6081575
2019,7,2022,10,Spanish News,-2789590
2019,7,2022,10,Other Cable,-5063021
2019,8,2019,9,No or Minimal News,-4546269
2019,8,2019,9,Hard Broadcast News,8424683
2019,8,2019,9,Soft Broadcast News,-633132
2019,8,2019,9,FOX+Newsmax,-259889
2019,8,2019,9,CNN+MSNBC,542496
2019,8,2019,9,Spanish News,488819
2019,8,2019,9,Other Cable,-2534213
2019,8,2019,10,No or Minimal News,-4672134
2019,8,2019,10,Hard Broadcast News,5651090
2019,8,2019,10,Soft Broadcast News,854372
2019,8,2019,10,FOX+Newsmax,204672
2019,8,2019,10,CNN+MSNBC,2382759
2019,8,2019,10,Spanish News,245482
2019,8,2019,10,Other Cable,-3140120
2019,8,2019,11,No or Minimal News,-6450765
2019,8,2019,11,Hard Broadcast News,8791897
2019,8,2019,11,Soft Broadcast News,-796410
2019,8,2019,11,FOX+Newsmax,423894
2019,8,2019,11,CNN+MSNBC,1992331
2019,8,2019,11,Spanish News,471362
2019,8,2019,11,Other Cable,-2950136
2019,8,2019,12,No or Minimal News,-7677356
2019,8,2019,12,Hard Broadcast News,10396282
2019,8,2019,12,Soft Broadcast News,389710
2019,8,2019,12,FOX+Newsmax,1049576
2019,8,2019,12,CNN+MSNBC,1678897
2019,8,2019,12,Spanish News,121127
2019,8,2019,12,Other Cable,-4469922
2019,8,2020,1,No or Minimal News,-9139497
2019,8,2020,1,Hard Broadcast News,8506596
2019,8,2020,1,Soft Broadcast News,-2289280
2019,8,2020,1,FOX+Newsmax,3442410
2019,8,2020,1,CNN+MSNBC,4215735
2019,8,2020,1,Spanish News,743648
2019,8,2020,1,Other Cable,-3927258
2019,8,2020,2,No or Minimal News,-5893339
2019,8,2020,2,Hard Broadcast News,7882222
2019,8,2020,2,Soft Broadcast News,-1768526
2019,8,2020,2,FOX+Newsmax,3184226
2019,8,2020,2,CNN+MSNBC,965756
2019,8,2020,2,Spanish News,247596
2019,8,2020,2,Other Cable,-3076691
2019,8,2020,3,No or Minimal News,-19149265
2019,8,2020,3,Hard Broadcast News,10642214
2019,8,2020,3,Soft Broadcast News,-4172833
2019,8,2020,3,FOX+Newsmax,7278314
2019,8,2020,3,CNN+MSNBC,10164993
2019,8,2020,3,Spanish News,1627200
2019,8,2020,3,Other Cable,-4884660
2019,8,2020,4,No or Minimal News,-8627427
2019,8,2020,4,Hard Broadcast News,2938207
2019,8,2020,4,Soft Broadcast News,-2702215
2019,8,2020,4,FOX+Newsmax,6391964
2019,8,2020,4,CNN+MSNBC,7496617
2019,8,2020,4,Spanish News,779074
2019,8,2020,4,Other Cable,-4755688
2019,8,2020,5,No or Minimal News,-1723852
2019,8,2020,5,Hard Broadcast News,443494
2019,8,2020,5,Soft Broadcast News,-2989762
2019,8,2020,5,FOX+Newsmax,4264156
2019,8,2020,5,CNN+MSNBC,7149320
2019,8,2020,5,Spanish News,-309950
2019,8,2020,5,Other Cable,-5372065
2019,8,2020,6,No or Minimal News,1297010
2019,8,2020,6,Hard Broadcast News,-742742
2019,8,2020,6,Soft Broadcast News,-4898938
2019,8,2020,6,FOX+Newsmax,4588381
2019,8,2020,6,CNN+MSNBC,6939386
2019,8,2020,6,Spanish News,-806996
2019,8,2020,6,Other Cable,-4813255
2019,8,2020,7,No or Minimal News,6887545
2019,8,2020,7,Hard Broadcast News,-2813913
2019,8,2020,7,Soft Broadcast News,-5191601
2019,8,2020,7,FOX+Newsmax,3397681
2019,8,2020,7,CNN+MSNBC,4272840
2019,8,2020,7,Spanish News,-959437
2019,8,2020,7,Other Cable,-4045033
2019,8,2020,8,No or Minimal News,4316719
2019,8,2020,8,Hard Broadcast News,-2992710
2019,8,2020,8,Soft Broadcast News,-6510535
2019,8,2020,8,FOX+Newsmax,5267576
2019,8,2020,8,CNN+MSNBC,6389648
2019,8,2020,8,Spanish News,-940763
2019,8,2020,8,Other Cable,-4003227
2019,8,2020,9,No or Minimal News,-474649
2019,8,2020,9,Hard Broadcast News,4055607
2019,8,2020,9,Soft Broadcast News,-6267976
2019,8,2020,9,FOX+Newsmax,6147962
2019,8,2020,9,CNN+MSNBC,5162591
2019,8,2020,9,Spanish News,-1173188
2019,8,2020,9,Other Cable,-4998764
2019,8,2020,10,No or Minimal News,-5123696
2019,8,2020,10,Hard Broadcast News,6463757
2019,8,2020,10,Soft Broadcast News,-7919637
2019,8,2020,10,FOX+Newsmax,7787159
2019,8,2020,10,CNN+MSNBC,7823881
2019,8,2020,10,Spanish News,-1424473
2019,8,2020,10,Other Cable,-5197756
2019,8,2020,11,No or Minimal News,-14828714
2019,8,2020,11,Hard Broadcast News,1600081
2019,8,2020,11,Soft Broadcast News,-7844155
2019,8,2020,11,FOX+Newsmax,12395521
2019,8,2020,11,CNN+MSNBC,20064668
2019,8,2020,11,Spanish News,-389086
2019,8,2020,11,Other Cable,-8638959
2019,8,2020,12,No or Minimal News,5941920
2019,8,2020,12,Hard Broadcast News,-2993533
2019,8,2020,12,Soft Broadcast News,-2960122
2019,8,2020,12,FOX+Newsmax,1841933
2019,8,2020,12,CNN+MSNBC,7180093
2019,8,2020,12,Spanish News,-936424
2019,8,2020,12,Other Cable,-5605366
2019,8,2021,1,No or Minimal News,-4243864
2019,8,2021,1,Hard Broadcast News,1811257
2019,8,2021,1,Soft Broadcast News,-9121413
2019,8,2021,1,FOX+Newsmax,4762468
2019,8,2021,1,CNN+MSNBC,17732805
2019,8,2021,1,Spanish News,-650172
2019,8,2021,1,Other Cable,-7886972
2019,8,2021,2,No or Minimal News,13430252
2019,8,2021,2,Hard Broadcast News,-6293291
2019,8,2021,2,Soft Broadcast News,-7732747
2019,8,2021,2,FOX+Newsmax,1013021
2019,8,2021,2,CNN+MSNBC,7475804
2019,8,2021,2,Spanish News,-2224006
2019,8,2021,2,Other Cable,-3158606
2019,8,2021,3,No or Minimal News,12730731
2019,8,2021,3,Hard Broadcast News,-3153061
2019,8,2021,3,Soft Broadcast News,-5609767
2019,8,2021,3,FOX+Newsmax,58365
2019,8,2021,3,CNN+MSNBC,1870550
2019,8,2021,3,Spanish News,-1217492
2019,8,2021,3,Other Cable,-2187773
2019,8,2021,4,No or Minimal News,11759052
2019,8,2021,4,Hard Broadcast News,-2223691
2019,8,2021,4,Soft Broadcast News,-6045188
2019,8,2021,4,FOX+Newsmax,242478
2019,8,2021,4,CNN+MSNBC,1818462
2019,8,2021,4,Spanish News,-859200
2019,8,2021,4,Other Cable,-2255286
2019,8,2021,5,No or Minimal News,16270040
2019,8,2021,5,Hard Broadcast News,-3645426
2019,8,2021,5,Soft Broadcast News,-4872144
2019,8,2021,5,FOX+Newsmax,-291880
2019,8,2021,5,CNN+MSNBC,-1034314
2019,8,2021,5,Spanish News,-1091035
2019,8,2021,5,Other Cable,-2858978
2019,8,2021,6,No or Minimal News,18909115
2019,8,2021,6,Hard Broadcast News,-6679389
2019,8,2021,6,Soft Broadcast News,-5015145
2019,8,2021,6,FOX+Newsmax,-492377
2019,8,2021,6,CNN+MSNBC,-1868342
2019,8,2021,6,Spanish News,-846216
2019,8,2021,6,Other Cable,-1481329
2019,8,2021,7,No or Minimal News,21203160
2019,8,2021,7,Hard Broadcast News,-4709949
2019,8,2021,7,Soft Broadcast News,-3715437
2019,8,2021,7,FOX+Newsmax,-1138341
2019,8,2021,7,CNN+MSNBC,-1641031
2019,8,2021,7,Spanish News,-1375852
2019,8,2021,7,Other Cable,-6181535
2019,8,2021,8,No or Minimal News,16824463
2019,8,2021,8,Hard Broadcast News,-4956209
2019,8,2021,8,Soft Broadcast News,-4206480
2019,8,2021,8,FOX+Newsmax,2449679
2019,8,2021,8,CNN+MSNBC,-779763
2019,8,2021,8,Spanish News,-1560216
2019,8,2021,8,Other Cable,-5175685
2019,8,2021,9,No or Minimal News,18856503
2019,8,2021,9,Hard Broadcast News,-3099886
2019,8,2021,9,Soft Broadcast News,-4159036
2019,8,2021,9,FOX+Newsmax,1731076
2019,8,2021,9,CNN+MSNBC,-2402113
2019,8,2021,9,Spanish News,-1284685
2019,8,2021,9,Other Cable,-3833864
2019,8,2021,10,No or Minimal News,17520063
2019,8,2021,10,Hard Broadcast News,-417848
2019,8,2021,10,Soft Broadcast News,-3744490
2019,8,2021,10,FOX+Newsmax,1133019
2019,8,2021,10,CNN+MSNBC,-4721799
2019,8,2021,10,Spanish News,-1267232
2019,8,2021,10,Other Cable,-2820305
2019,8,2021,11,No or Minimal News,17444296
2019,8,2021,11,Hard Broadcast News,-2271012
2019,8,2021,11,Soft Broadcast News,-2958680
2019,8,2021,11,FOX+Newsmax,2920174
2019,8,2021,11,CNN+MSNBC,-4826972
2019,8,2021,11,Spanish News,-1499853
2019,8,2021,11,Other Cable,-3055412
2019,8,2021,12,No or Minimal News,17418410
2019,8,2021,12,Hard Broadcast News,-213302
2019,8,2021,12,Soft Broadcast News,-2799895
2019,8,2021,12,FOX+Newsmax,1177170
2019,8,2021,12,CNN+MSNBC,-3612217
2019,8,2021,12,Spanish News,-1087973
2019,8,2021,12,Other Cable,-5120798
2019,8,2022,1,No or Minimal News,15757647
2019,8,2022,1,Hard Broadcast News,2188451
2019,8,2022,1,Soft Broadcast News,-3362442
2019,8,2022,1,FOX+Newsmax,1259601
2019,8,2022,1,CNN+MSNBC,-5449366
2019,8,2022,1,Spanish News,-1109285
2019,8,2022,1,Other Cable,-3516097
2019,8,2022,2,No or Minimal News,19181962
2019,8,2022,2,Hard Broadcast News,-6476640
2019,8,2022,2,Soft Broadcast News,-4443768
2019,8,2022,2,FOX+Newsmax,4425915
2019,8,2022,2,CNN+MSNBC,-536560
2019,8,2022,2,Spanish News,-1586001
2019,8,2022,2,Other Cable,-4713749
2019,8,2022,3,No or Minimal News,15675353
2019,8,2022,3,Hard Broadcast News,-3480786
2019,8,2022,3,Soft Broadcast News,-5950361
2019,8,2022,3,FOX+Newsmax,5710986
2019,8,2022,3,CNN+MSNBC,393113
2019,8,2022,3,Spanish News,-1372722
2019,8,2022,3,Other Cable,-5218271
2019,8,2022,4,No or Minimal News,23532611
2019,8,2022,4,Hard Broadcast News,-4185772
2019,8,2022,4,Soft Broadcast News,-5770558
2019,8,2022,4,FOX+Newsmax,3016556
2019,8,2022,4,CNN+MSNBC,-4047281
2019,8,2022,4,Spanish News,-2380869
2019,8,2022,4,Other Cable,-4448860
2019,8,2022,5,No or Minimal News,23299788
2019,8,2022,5,Hard Broadcast News,-4142768
2019,8,2022,5,Soft Broadcast News,-5329442
2019,8,2022,5,FOX+Newsmax,2189960
2019,8,2022,5,CNN+MSNBC,-4431859
2019,8,2022,5,Spanish News,-2033435
2019,8,2022,5,Other Cable,-3838931
2019,8,2022,6,No or Minimal News,24160729
2019,8,2022,6,Hard Broadcast News,-3844124
2019,8,2022,6,Soft Broadcast News,-7660400
2019,8,2022,6,FOX+Newsmax,2031632
2019,8,2022,6,CNN+MSNBC,-2515466
2019,8,2022,6,Spanish News,-2509243
2019,8,2022,6,Other Cable,-3925928
2019,8,2022,7,No or Minimal News,30688815
2019,8,2022,7,Hard Broadcast News,-7434373
2019,8,2022,7,Soft Broadcast News,-7314941
2019,8,2022,7,FOX+Newsmax,1506723
2019,8,2022,7,CNN+MSNBC,-3049993
2019,8,2022,7,Spanish News,-2745536
2019,8,2022,7,Other Cable,-5879098
2019,8,2022,8,No or Minimal News,30486962
2019,8,2022,8,Hard Broadcast News,-9213884
2019,8,2022,8,Soft Broadcast News,-6250190
2019,8,2022,8,FOX+Newsmax,1804199
2019,8,2022,8,CNN+MSNBC,-3376022
2019,8,2022,8,Spanish News,-2997754
2019,8,2022,8,Other Cable,-4634149
2019,8,2022,9,No or Minimal News,24098417
2019,8,2022,9,Hard Broadcast News,-659981
2019,8,2022,9,Soft Broadcast News,-7842732
2019,8,2022,9,FOX+Newsmax,1297412
2019,8,2022,9,CNN+MSNBC,-1684202
2019,8,2022,9,Spanish News,-2211622
2019,8,2022,9,Other Cable,-7010471
2019,8,2022,10,No or Minimal News,28214171
2019,8,2022,10,Hard Broadcast News,-3565940
2019,8,2022,10,Soft Broadcast News,-5698829
2019,8,2022,10,FOX+Newsmax,1170728
2019,8,2022,10,CNN+MSNBC,-4183179
2019,8,2022,10,Spanish News,-2749941
2019,8,2022,10,Other Cable,-6421059
2019,9,2019,10,No or Minimal News,-125865
2019,9,2019,10,Hard Broadcast News,-2773593
2019,9,2019,10,Soft Broadcast News,1487504
2019,9,2019,10,FOX+Newsmax,464561
2019,9,2019,10,CNN+MSNBC,1840263
2019,9,2019,10,Spanish News,-243338
2019,9,2019,10,Other Cable,-605907
2019,9,2019,11,No or Minimal News,-1904496
2019,9,2019,11,Hard Broadcast News,367213
2019,9,2019,11,Soft Broadcast News,-163278
2019,9,2019,11,FOX+Newsmax,683782
2019,9,2019,11,CNN+MSNBC,1449836
2019,9,2019,11,Spanish News,-17457
2019,9,2019,11,Other Cable,-415923
2019,9,2019,12,No or Minimal News,-3131087
2019,9,2019,12,Hard Broadcast News,1971598
2019,9,2019,12,Soft Broadcast News,1022842
2019,9,2019,12,FOX+Newsmax,1309465
2019,9,2019,12,CNN+MSNBC,1136401
2019,9,2019,12,Spanish News,-367692
2019,9,2019,12,Other Cable,-1935709
2019,9,2020,1,No or Minimal News,-4593228
2019,9,2020,1,Hard Broadcast News,81913
2019,9,2020,1,Soft Broadcast News,-1656148
2019,9,2020,1,FOX+Newsmax,3702299
2019,9,2020,1,CNN+MSNBC,3673239
2019,9,2020,1,Spanish News,254828
2019,9,2020,1,Other Cable,-1393045
2019,9,2020,2,No or Minimal News,-1347070
2019,9,2020,2,Hard Broadcast News,-542461
2019,9,2020,2,Soft Broadcast News,-1135394
2019,9,2020,2,FOX+Newsmax,3444114
2019,9,2020,2,CNN+MSNBC,423261
2019,9,2020,2,Spanish News,-241223
2019,9,2020,2,Other Cable,-542478
2019,9,2020,3,No or Minimal News,-14602996
2019,9,2020,3,Hard Broadcast News,2217530
2019,9,2020,3,Soft Broadcast News,-3539701
2019,9,2020,3,FOX+Newsmax,7538202
2019,9,2020,3,CNN+MSNBC,9622498
2019,9,2020,3,Spanish News,1138381
2019,9,2020,3,Other Cable,-2350448
2019,9,2020,4,No or Minimal News,-4081158
2019,9,2020,4,Hard Broadcast News,-5486477
2019,9,2020,4,Soft Broadcast News,-2069083
2019,9,2020,4,FOX+Newsmax,6651853
2019,9,2020,4,CNN+MSNBC,6954122
2019,9,2020,4,Spanish News,290255
2019,9,2020,4,Other Cable,-2221475
2019,9,2020,5,No or Minimal News,2822416
2019,9,2020,5,Hard Broadcast News,-7981189
2019,9,2020,5,Soft Broadcast News,-2356630
2019,9,2020,5,FOX+Newsmax,4524045
2019,9,2020,5,CNN+MSNBC,6606825
2019,9,2020,5,Spanish News,-798769
2019,9,2020,5,Other Cable,-2837853
2019,9,2020,6,No or Minimal News,5843279
2019,9,2020,6,Hard Broadcast News,-9167425
2019,9,2020,6,Soft Broadcast News,-4265807
2019,9,2020,6,FOX+Newsmax,4848270
2019,9,2020,6,CNN+MSNBC,6396890
2019,9,2020,6,Spanish News,-1295816
2019,9,2020,6,Other Cable,-2279043
2019,9,2020,7,No or Minimal News,11433814
2019,9,2020,7,Hard Broadcast News,-11238596
2019,9,2020,7,Soft Broadcast News,-4558469
2019,9,2020,7,FOX+Newsmax,3657569
2019,9,2020,7,CNN+MSNBC,3730344
2019,9,2020,7,Spanish News,-1448256
2019,9,2020,7,Other Cable,-1510820
2019,9,2020,8,No or Minimal News,8862987
2019,9,2020,8,Hard Broadcast News,-11417393
2019,9,2020,8,Soft Broadcast News,-5877403
2019,9,2020,8,FOX+Newsmax,5527464
2019,9,2020,8,CNN+MSNBC,5847152
2019,9,2020,8,Spanish News,-1429582
2019,9,2020,8,Other Cable,-1469015
2019,9,2020,9,No or Minimal News,4071620
2019,9,2020,9,Hard Broadcast News,-4369076
2019,9,2020,9,Soft Broadcast News,-5634844
2019,9,2020,9,FOX+Newsmax,6407850
2019,9,2020,9,CNN+MSNBC,4620095
2019,9,2020,9,Spanish News,-1662008
2019,9,2020,9,Other Cable,-2464552
2019,9,2020,10,No or Minimal News,-577428
2019,9,2020,10,Hard Broadcast News,-1960926
2019,9,2020,10,Soft Broadcast News,-7286505
2019,9,2020,10,FOX+Newsmax,8047048
2019,9,2020,10,CNN+MSNBC,7281386
2019,9,2020,10,Spanish News,-1913292
2019,9,2020,10,Other Cable,-2663543
2019,9,2020,11,No or Minimal News,-10282445
2019,9,2020,11,Hard Broadcast News,-6824602
2019,9,2020,11,Soft Broadcast News,-7211023
2019,9,2020,11,FOX+Newsmax,12655410
2019,9,2020,11,CNN+MSNBC,19522173
2019,9,2020,11,Spanish News,-877905
2019,9,2020,11,Other Cable,-6104747
2019,9,2020,12,No or Minimal News,10488189
2019,9,2020,12,Hard Broadcast News,-11418216
2019,9,2020,12,Soft Broadcast News,-2326990
2019,9,2020,12,FOX+Newsmax,2101821
2019,9,2020,12,CNN+MSNBC,6637598
2019,9,2020,12,Spanish News,-1425243
2019,9,2020,12,Other Cable,-3071153
2019,9,2021,1,No or Minimal News,302405
2019,9,2021,1,Hard Broadcast News,-6613426
2019,9,2021,1,Soft Broadcast News,-8488281
2019,9,2021,1,FOX+Newsmax,5022356
2019,9,2021,1,CNN+MSNBC,17190310
2019,9,2021,1,Spanish News,-1138992
2019,9,2021,1,Other Cable,-5352759
2019,9,2021,2,No or Minimal News,17976521
2019,9,2021,2,Hard Broadcast News,-14717975
2019,9,2021,2,Soft Broadcast News,-7099615
2019,9,2021,2,FOX+Newsmax,1272909
2019,9,2021,2,CNN+MSNBC,6933308
2019,9,2021,2,Spanish News,-2712826
2019,9,2021,2,Other Cable,-624394
2019,9,2021,3,No or Minimal News,17277000
2019,9,2021,3,Hard Broadcast News,-11577744
2019,9,2021,3,Soft Broadcast News,-4976635
2019,9,2021,3,FOX+Newsmax,318254
2019,9,2021,3,CNN+MSNBC,1328055
2019,9,2021,3,Spanish News,-1706311
2019,9,2021,3,Other Cable,346440
2019,9,2021,4,No or Minimal News,16305321
2019,9,2021,4,Hard Broadcast News,-10648375
2019,9,2021,4,Soft Broadcast News,-5412056
2019,9,2021,4,FOX+Newsmax,502366
2019,9,2021,4,CNN+MSNBC,1275967
2019,9,2021,4,Spanish News,-1348019
2019,9,2021,4,Other Cable,278927
2019,9,2021,5,No or Minimal News,20816309
2019,9,2021,5,Hard Broadcast News,-12070109
2019,9,2021,5,Soft Broadcast News,-4239012
2019,9,2021,5,FOX+Newsmax,-31991
2019,9,2021,5,CNN+MSNBC,-1576809
2019,9,2021,5,Spanish News,-1579854
2019,9,2021,5,Other Cable,-324766
2019,9,2021,6,No or Minimal News,23455384
2019,9,2021,6,Hard Broadcast News,-15104072
2019,9,2021,6,Soft Broadcast News,-4382013
2019,9,2021,6,FOX+Newsmax,-232488
2019,9,2021,6,CNN+MSNBC,-2410837
2019,9,2021,6,Spanish News,-1335035
2019,9,2021,6,Other Cable,1052884
2019,9,2021,7,No or Minimal News,25749429
2019,9,2021,7,Hard Broadcast News,-13134632
2019,9,2021,7,Soft Broadcast News,-3082305
2019,9,2021,7,FOX+Newsmax,-878452
2019,9,2021,7,CNN+MSNBC,-2183526
2019,9,2021,7,Spanish News,-1864672
2019,9,2021,7,Other Cable,-3647322
2019,9,2021,8,No or Minimal News,21370732
2019,9,2021,8,Hard Broadcast News,-13380892
2019,9,2021,8,Soft Broadcast News,-3573348
2019,9,2021,8,FOX+Newsmax,2709568
2019,9,2021,8,CNN+MSNBC,-1322258
2019,9,2021,8,Spanish News,-2049035
2019,9,2021,8,Other Cable,-2641473
2019,9,2021,9,No or Minimal News,23402772
2019,9,2021,9,Hard Broadcast News,-11524569
2019,9,2021,9,Soft Broadcast News,-3525904
2019,9,2021,9,FOX+Newsmax,1990964
2019,9,2021,9,CNN+MSNBC,-2944608
2019,9,2021,9,Spanish News,-1773504
2019,9,2021,9,Other Cable,-1299652
2019,9,2021,10,No or Minimal News,22066332
2019,9,2021,10,Hard Broadcast News,-8842531
2019,9,2021,10,Soft Broadcast News,-3111358
2019,9,2021,10,FOX+Newsmax,1392907
2019,9,2021,10,CNN+MSNBC,-5264294
2019,9,2021,10,Spanish News,-1756051
2019,9,2021,10,Other Cable,-286092
2019,9,2021,11,No or Minimal News,21990565
2019,9,2021,11,Hard Broadcast News,-10695695
2019,9,2021,11,Soft Broadcast News,-2325548
2019,9,2021,11,FOX+Newsmax,3180063
2019,9,2021,11,CNN+MSNBC,-5369468
2019,9,2021,11,Spanish News,-1988673
2019,9,2021,11,Other Cable,-521199
2019,9,2021,12,No or Minimal News,21964679
2019,9,2021,12,Hard Broadcast News,-8637986
2019,9,2021,12,Soft Broadcast News,-2166763
2019,9,2021,12,FOX+Newsmax,1437058
2019,9,2021,12,CNN+MSNBC,-4154713
2019,9,2021,12,Spanish News,-1576792
2019,9,2021,12,Other Cable,-2586585
2019,9,2022,1,No or Minimal News,20303916
2019,9,2022,1,Hard Broadcast News,-6236232
2019,9,2022,1,Soft Broadcast News,-2729310
2019,9,2022,1,FOX+Newsmax,1519490
2019,9,2022,1,CNN+MSNBC,-5991862
2019,9,2022,1,Spanish News,-1598105
2019,9,2022,1,Other Cable,-981884
2019,9,2022,2,No or Minimal News,23728231
2019,9,2022,2,Hard Broadcast News,-14901323
2019,9,2022,2,Soft Broadcast News,-3810636
2019,9,2022,2,FOX+Newsmax,4685803
2019,9,2022,2,CNN+MSNBC,-1079056
2019,9,2022,2,Spanish News,-2074820
2019,9,2022,2,Other Cable,-2179536
2019,9,2022,3,No or Minimal News,20221622
2019,9,2022,3,Hard Broadcast News,-11905469
2019,9,2022,3,Soft Broadcast News,-5317229
2019,9,2022,3,FOX+Newsmax,5970874
2019,9,2022,3,CNN+MSNBC,-149383
2019,9,2022,3,Spanish News,-1861542
2019,9,2022,3,Other Cable,-2684059
2019,9,2022,4,No or Minimal News,28078880
2019,9,2022,4,Hard Broadcast News,-12610455
2019,9,2022,4,Soft Broadcast News,-5137426
2019,9,2022,4,FOX+Newsmax,3276445
2019,9,2022,4,CNN+MSNBC,-4589776
2019,9,2022,4,Spanish News,-2869688
2019,9,2022,4,Other Cable,-1914647
2019,9,2022,5,No or Minimal News,27846057
2019,9,2022,5,Hard Broadcast News,-12567451
2019,9,2022,5,Soft Broadcast News,-4696310
2019,9,2022,5,FOX+Newsmax,2449849
2019,9,2022,5,CNN+MSNBC,-4974355
2019,9,2022,5,Spanish News,-2522254
2019,9,2022,5,Other Cable,-1304718
2019,9,2022,6,No or Minimal News,28706998
2019,9,2022,6,Hard Broadcast News,-12268807
2019,9,2022,6,Soft Broadcast News,-7027268
2019,9,2022,6,FOX+Newsmax,2291521
2019,9,2022,6,CNN+MSNBC,-3057961
2019,9,2022,6,Spanish News,-2998062
2019,9,2022,6,Other Cable,-1391716
2019,9,2022,7,No or Minimal News,35235084
2019,9,2022,7,Hard Broadcast News,-15859057
2019,9,2022,7,Soft Broadcast News,-6681809
2019,9,2022,7,FOX+Newsmax,1766611
2019,9,2022,7,CNN+MSNBC,-3592489
2019,9,2022,7,Spanish News,-3234355
2019,9,2022,7,Other Cable,-3344885
2019,9,2022,8,No or Minimal News,35033231
2019,9,2022,8,Hard Broadcast News,-17638568
2019,9,2022,8,Soft Broadcast News,-5617058
2019,9,2022,8,FOX+Newsmax,2064087
2019,9,2022,8,CNN+MSNBC,-3918517
2019,9,2022,8,Spanish News,-3486573
2019,9,2022,8,Other Cable,-2099936
2019,9,2022,9,No or Minimal News,28644686
2019,9,2022,9,Hard Broadcast News,-9084665
2019,9,2022,9,Soft Broadcast News,-7209600
2019,9,2022,9,FOX+Newsmax,1557301
2019,9,2022,9,CNN+MSNBC,-2226698
2019,9,2022,9,Spanish News,-2700441
2019,9,2022,9,Other Cable,-4476259
2019,9,2022,10,No or Minimal News,32760440
2019,9,2022,10,Hard Broadcast News,-11990623
2019,9,2022,10,Soft Broadcast News,-5065697
2019,9,2022,10,FOX+Newsmax,1430617
2019,9,2022,10,CNN+MSNBC,-4725675
2019,9,2022,10,Spanish News,-3238760
2019,9,2022,10,Other Cable,-3886847
2019,10,2019,11,No or Minimal News,-1778631
2019,10,2019,11,Hard Broadcast News,3140807
2019,10,2019,11,Soft Broadcast News,-1650782
2019,10,2019,11,FOX+Newsmax,219221
2019,10,2019,11,CNN+MSNBC,-390427
2019,10,2019,11,Spanish News,225880
2019,10,2019,11,Other Cable,189984
2019,10,2019,12,No or Minimal News,-3005222
2019,10,2019,12,Hard Broadcast News,4745192
2019,10,2019,12,Soft Broadcast News,-464662
2019,10,2019,12,FOX+Newsmax,844904
2019,10,2019,12,CNN+MSNBC,-703862
2019,10,2019,12,Spanish News,-124354
2019,10,2019,12,Other Cable,-1329803
2019,10,2020,1,No or Minimal News,-4467363
2019,10,2020,1,Hard Broadcast News,2855506
2019,10,2020,1,Soft Broadcast News,-3143651
2019,10,2020,1,FOX+Newsmax,3237738
2019,10,2020,1,CNN+MSNBC,1832976
2019,10,2020,1,Spanish News,498166
2019,10,2020,1,Other Cable,-787138
2019,10,2020,2,No or Minimal News,-1221205
2019,10,2020,2,Hard Broadcast News,2231132
2019,10,2020,2,Soft Broadcast News,-2622898
2019,10,2020,2,FOX+Newsmax,2979553
2019,10,2020,2,CNN+MSNBC,-1417002
2019,10,2020,2,Spanish News,2115
2019,10,2020,2,Other Cable,63429
2019,10,2020,3,No or Minimal News,-14477131
2019,10,2020,3,Hard Broadcast News,4991124
2019,10,2020,3,Soft Broadcast News,-5027205
2019,10,2020,3,FOX+Newsmax,7073642
2019,10,2020,3,CNN+MSNBC,7782235
2019,10,2020,3,Spanish News,1381718
2019,10,2020,3,Other Cable,-1744541
2019,10,2020,4,No or Minimal News,-3955293
2019,10,2020,4,Hard Broadcast News,-2712883
2019,10,2020,4,Soft Broadcast News,-3556587
2019,10,2020,4,FOX+Newsmax,6187292
2019,10,2020,4,CNN+MSNBC,5113859
2019,10,2020,4,Spanish News,533592
2019,10,2020,4,Other Cable,-1615568
2019,10,2020,5,No or Minimal News,2948281
2019,10,2020,5,Hard Broadcast News,-5207596
2019,10,2020,5,Soft Broadcast News,-3844134
2019,10,2020,5,FOX+Newsmax,4059484
2019,10,2020,5,CNN+MSNBC,4766562
2019,10,2020,5,Spanish News,-555432
2019,10,2020,5,Other Cable,-2231946
2019,10,2020,6,No or Minimal News,5969144
2019,10,2020,6,Hard Broadcast News,-6393832
2019,10,2020,6,Soft Broadcast News,-5753310
2019,10,2020,6,FOX+Newsmax,4383709
2019,10,2020,6,CNN+MSNBC,4556627
