state,program,network,period,value,medium,domain
SC,,,Last 3 months,516,web,theblaze.com
MS,,,Last 3 months,421,web,theconversation.com
ID,,,Last 3 months,418,web,pbs.org
IL,,,Last 3 months,412,web,nationalreview.com
IL,,,Last 3 months,412,web,npr.org
MS,,,Last 3 months,410,web,dailydot.com
AL,,,Last 3 months,409,web,bet.com
WI,,,Last 3 months,407,web,rawstory.com
AR,,,Last 3 months,406,web,pbs.org
MS,,,Last 3 months,405,web,pbs.org
GA,,,Last 3 months,403,web,aclu.org
AL,,,Last 3 months,401,web,vladtv.com
IN,,,Last 3 months,399,web,pitchfork.com
GA,,,Last 3 months,399,web,commonwealthfund.org
IN,,,Last 3 months,398,web,opensecrets.org
KS,,,Last 3 months,398,web,dailykos.com
MN,,,Last 3 months,397,web,pbs.org
GA,,,Last 3 months,397,web,vox.com
NV,,,Last 3 months,396,web,theatlantic.com
MI,,,Last 3 months,395,web,dailycaller.com
MI,,,Last 3 months,394,web,atlasobscura.com
GA,,,Last 3 months,394,web,npr.org
TN,,,Last 3 months,394,web,newsweek.com
WI,,,Last 3 months,393,web,vice.com
MS,,,Last 3 months,393,web,cbn.com
NH,,,Last 3 months,393,web,atlasobscura.com
TN,,,Last 3 months,392,web,wnd.com
MS,,,Last 3 months,391,web,dailykos.com
KS,,,Last 3 months,391,web,msnbc.com
OR,,,Last 3 months,390,web,upworthy.com
ME,,,Last 3 months,390,web,npr.org
VT,,,Last 3 months,390,web,vnews.com
TN,,,Last 3 months,389,web,drudgereport.com
SC,,,Last 3 months,389,web,thegatewaypundit.com
WI,,,Last 3 months,389,web,msnbc.com
NH,,,Last 3 months,389,web,theatlantic.com
WI,,,Last 3 months,389,web,theguardian.com
WI,,,Last 3 months,389,web,drudgereport.com
NC,,,Last 3 months,389,web,nationalmemo.com
NH,,,Last 3 months,387,web,dailysignal.com
NH,,,Last 3 months,387,web,townhall.com
SC,,,Last 3 months,387,web,americasfreedomfighters.com
LA,,,Last 3 months,387,web,newsweek.com
MS,,,Last 3 months,387,web,thedailybeast.com
DC,,,Last 3 months,387,web,americanthinker.com
GA,,,Last 3 months,386,web,salon.com
NV,,,Last 3 months,385,web,npr.org
NC,,,Last 3 months,384,web,pbs.org
WV,,,Last 3 months,383,web,dailykos.com
MS,,,Last 3 months,383,web,alternet.org
OR,,,Last 3 months,383,web,occupydemocrats.com
KS,,,Last 3 months,383,web,vice.com
CT,,,Last 3 months,382,web,theguardian.com
NM,,,Last 3 months,381,web,townhall.com
DE,,,Last 3 months,381,web,alternet.org
WY,,,Last 3 months,380,web,alternet.org
GA,,,Last 3 months,379,web,dailywire.com
CT,,,Last 3 months,379,web,vice.com
AK,,,Last 3 months,379,web,msnbc.com
SC,,,Last 3 months,378,web,breitbart.com
IA,,,Last 3 months,377,web,senate.gov
AR,,,Last 3 months,376,web,theblaze.com
RI,,,Last 3 months,376,web,politicalwire.com
NE,,,Last 3 months,376,web,nptelegraph.com
KS,,,Last 3 months,376,web,npr.org
UT,,,Last 3 months,376,web,dailywire.com
CT,,,Last 3 months,376,web,npr.org
KY,,,Last 3 months,376,web,newyorker.com
LA,,,Last 3 months,259,web,rawstory.com
NE,,,Last 3 months,254,web,thedailybeast.com
NV,,,Last 3 months,254,web,propublica.org
WY,,,Last 3 months,206,web,talkingpointsmemo.com
KY,,,Last 3 months,205,web,pbs.org
NV,,,Last 3 months,171,web,theroot.com
NV,,,Last 3 months,169,web,vladtv.com
AL,,,Last 3 months,168,web,thegatewaypundit.com
ND,,,Last 3 months,154,web,foxnews.com
NH,,,Last 3 months,85,web,wbur.org
WV,,,Last 3 months,0,web,wunc.org
WY,,,Last 3 months,0,web,salon.com
WY,,,Last 3 months,0,web,pbs.org
WY,,,Last 3 months,0,web,ksl.com
WY,,,Last 3 months,0,web,atlasobscura.com
WY,,,Last 3 months,0,web,thedailybeast.com
WV,,,Last 3 months,0,web,thefederalistpapers.org
WV,,,Last 3 months,0,web,pghcitypaper.com
WV,,,Last 3 months,0,web,occupydemocrats.com
WV,,,Last 3 months,0,web,wpr.org
WV,,,Last 3 months,0,web,rawstory.com
WV,,,Last 3 months,0,web,straight.com
WY,,,Last 3 months,0,web,phoenixnewtimes.com
UT,,,Last 3 months,0,web,foxnews.com
UT,,,Last 3 months,0,web,nationalreview.com
UT,,,Last 3 months,0,web,theblaze.com
UT,,,Last 3 months,0,web,theguardian.com
VT,,,Last 3 months,0,web,ijr.com
VT,,,Last 3 months,0,web,nationalmemo.com
VT,,,Last 3 months,0,web,motherjones.com
VT,,,Last 3 months,0,web,aljazeera.com
VT,,,Last 3 months,0,web,senate.gov
VT,,,Last 3 months,0,web,theatlantic.com
VT,,,Last 3 months,0,web,bustle.com
VT,,,Last 3 months,0,web,newyorker.com
VT,,,Last 3 months,0,web,nraila.org
OR,,,Last 3 months,0,web,theatlantic.com
OR,,,Last 3 months,0,web,vox.com
OR,,,Last 3 months,0,web,atlasobscura.com
SC,,,Last 3 months,0,web,christianpost.com
SC,,,Last 3 months,0,web,bizpacreview.com
SC,,,Last 3 months,0,web,dailykos.com
SC,,,Last 3 months,0,web,redstate.com
SC,,,Last 3 months,0,web,hannity.com
RI,,,Last 3 months,0,web,pbs.org
RI,,,Last 3 months,0,web,pressherald.com
RI,,,Last 3 months,0,web,politifact.com
RI,,,Last 3 months,0,web,fivethirtyeight.com
RI,,,Last 3 months,0,web,pbn.com
RI,,,Last 3 months,0,web,msnbc.com
RI,,,Last 3 months,0,web,senate.gov
RI,,,Last 3 months,0,web,sfchronicle.com
RI,,,Last 3 months,0,web,slate.com
OK,,,Last 3 months,0,web,alternet.org
OK,,,Last 3 months,0,web,christianpost.com
OK,,,Last 3 months,0,web,dailykos.com
OK,,,Last 3 months,0,web,vogue.com
OK,,,Last 3 months,0,web,lifesitenews.com
OK,,,Last 3 months,0,web,vice.com
OK,,,Last 3 months,0,web,slate.com
NH,,,Last 3 months,0,web,slate.com
NV,,,Last 3 months,0,web,rawstory.com
NV,,,Last 3 months,0,web,salon.com
NV,,,Last 3 months,0,web,bustle.com
NV,,,Last 3 months,0,web,dailydot.com
NM,,,Last 3 months,0,web,theblaze.com
NM,,,Last 3 months,0,web,propublica.org
NM,,,Last 3 months,0,web,dailydot.com
NM,,,Last 3 months,0,web,theatlantic.com
NM,,,Last 3 months,0,web,theguardian.com
NM,,,Last 3 months,0,web,drudgereport.com
NH,,,Last 3 months,0,web,foxnews.com
NH,,,Last 3 months,0,web,nationalreview.com
NE,,,Last 3 months,0,web,twitchy.com
NE,,,Last 3 months,0,web,dennismichaellynch.com
NE,,,Last 3 months,0,web,talkingpointsmemo.com
NE,,,Last 3 months,0,web,aclu.org
NE,,,Last 3 months,0,web,advocate.com
ND,,,Last 3 months,0,web,theatlantic.com
ND,,,Last 3 months,0,web,afa.net
ND,,,Last 3 months,0,web,thedailybeast.com
ND,,,Last 3 months,0,web,dailywire.com
ND,,,Last 3 months,0,web,gop.com
ND,,,Last 3 months,0,web,pbs.org
ND,,,Last 3 months,0,web,pressherald.com
ND,,,Last 3 months,0,web,newyorker.com
ND,,,Last 3 months,0,web,aclu.org
MT,,,Last 3 months,0,web,theintercept.com
MT,,,Last 3 months,0,web,bizpacreview.com
MT,,,Last 3 months,0,web,secondnexus.com
MT,,,Last 3 months,0,web,newsweek.com
MT,,,Last 3 months,0,web,vox.com
MT,,,Last 3 months,0,web,pbs.org
MN,,,Last 3 months,0,web,thepoliticalinsider.com
MN,,,Last 3 months,0,web,vice.com
MN,,,Last 3 months,0,web,dailydot.com
MN,,,Last 3 months,0,web,salon.com
MN,,,Last 3 months,0,web,atlasobscura.com
MN,,,Last 3 months,0,web,wpr.org
CT,,,Last 3 months,0,web,ap.org
KY,,,Last 3 months,0,web,theblaze.com
KY,,,Last 3 months,0,web,vice.com
LA,,,Last 3 months,0,web,humanevents.com
LA,,,Last 3 months,0,web,judicialwatch.org
ME,,,Last 3 months,0,web,propublica.org
ME,,,Last 3 months,0,web,theatlantic.com
ME,,,Last 3 months,0,web,newyorker.com
ME,,,Last 3 months,0,web,dailykos.com
ME,,,Last 3 months,0,web,theguardian.com
MD,,,Last 3 months,0,web,lgbtqnation.com
MD,,,Last 3 months,0,web,marketplace.org
MD,,,Last 3 months,0,web,thegrio.com
KS,,,Last 3 months,0,web,americanmilitarynews.com
KS,,,Last 3 months,0,web,breitbart.com
IN,,,Last 3 months,0,web,townhall.com
IN,,,Last 3 months,0,web,vox.com
IN,,,Last 3 months,0,web,thedailybeast.com
DC,,,Last 3 months,0,web,pjmedia.com
DC,,,Last 3 months,0,web,townhall.com
DC,,,Last 3 months,0,web,foxnews.com
DC,,,Last 3 months,0,web,bizpacreview.com
DC,,,Last 3 months,0,web,senate.gov
DC,,,Last 3 months,0,web,newyorker.com
DC,,,Last 3 months,0,web,vice.com
IA,,,Last 3 months,0,web,teenvogue.com
IA,,,Last 3 months,0,web,propublica.org
IA,,,Last 3 months,0,web,politicalwire.com
IA,,,Last 3 months,0,web,townhall.com
ID,,,Last 3 months,0,web,newswithviews.com
DE,,,Last 3 months,0,web,newrepublic.com
CT,,,Last 3 months,0,web,mediamatters.org
CT,,,Last 3 months,0,web,christianpost.com
CT,,,Last 3 months,0,web,ny1.com
CT,,,Last 3 months,0,web,upworthy.com
DE,,,Last 3 months,0,web,marketplace.org
DE,,,Last 3 months,0,web,wbur.org
DE,,,Last 3 months,0,web,heritage.org
DE,,,Last 3 months,0,web,aljazeera.com
ID,,,Last 3 months,0,web,senate.gov
ID,,,Last 3 months,0,web,nymag.com
ID,,,Last 3 months,0,web,newyorker.com
ID,,,Last 3 months,0,web,thefederalist.com
ID,,,Last 3 months,0,web,pjmedia.com
SD,,,Last 3 months,0,web,vox.com
SD,,,Last 3 months,0,web,dailysignal.com
SD,,,Last 3 months,0,web,cdapress.com
SD,,,Last 3 months,0,web,pbs.org
SD,,,Last 3 months,0,web,npr.org
SD,,,Last 3 months,0,web,newyorker.com
SD,,,Last 3 months,0,web,vice.com
AR,,,Last 3 months,0,web,vanguardngr.com
AL,,,Last 3 months,0,web,waff.com
AL,,,Last 3 months,0,web,redstate.com
AL,,,Last 3 months,0,web,pastemagazine.com
AK,,,Last 3 months,0,web,theguardian.com
AK,,,Last 3 months,0,web,dailywire.com
AK,,,Last 3 months,0,web,aclu.org
AK,,,Last 3 months,0,web,cdapress.com
AK,,,Last 3 months,0,web,vox.com
AK,,,Last 3 months,0,web,foxnews.com
AK,,,Last 3 months,0,web,npr.org
AK,,,Last 3 months,0,web,ksl.com
HI,,,Last 3 months,0,web,americanprogress.org
HI,,,Last 3 months,0,web,thedailybeast.com
HI,,,Last 3 months,0,web,cbn.com
HI,,,Last 3 months,0,web,aclu.org
HI,,,Last 3 months,0,web,sfchronicle.com
HI,,,Last 3 months,0,web,alternet.org
HI,,,Last 3 months,0,web,pbs.org
HI,,,Last 3 months,0,web,theconversation.com
HI,,,Last 3 months,0,web,theguardian.com
HI,,,Last 3 months,0,web,npr.org
TX,,,Last 6 months,34045,web,foxnews.com
FL,,,Last 6 months,30401,web,foxnews.com
CA,,,Last 6 months,29636,web,foxnews.com
UT,,,Last 6 months,23465,web,ksl.com
TN,,,Last 6 months,22922,web,foxnews.com
PA,,,Last 6 months,17188,web,foxnews.com
TN,,,Last 6 months,12621,web,beforeitsnews.com
CA,,,Last 6 months,12207,web,townhall.com
MO,,,Last 6 months,12009,web,foxnews.com
NY,,,Last 6 months,11905,web,thegatewaypundit.com
TX,,,Last 6 months,11853,web,thegatewaypundit.com
CO,,,Last 6 months,11742,web,foxnews.com
GA,,,Last 6 months,10601,web,foxnews.com
WA,,,Last 6 months,10561,web,foxnews.com
MO,,,Last 6 months,10314,web,thegatewaypundit.com
IL,,,Last 6 months,9684,web,foxnews.com
CA,,,Last 6 months,9625,web,pbs.org
AR,,,Last 6 months,9548,web,foxnews.com
OK,,,Last 6 months,9231,web,foxnews.com
MO,,,Last 6 months,9191,web,dailycaller.com
CA,,,Last 6 months,9168,web,kqed.org
FL,,,Last 6 months,9153,web,lemonde.fr
MT,,,Last 6 months,9118,web,foxnews.com
WV,,,Last 6 months,9050,web,foxnews.com
MO,,,Last 6 months,8994,web,hotair.com
IL,,,Last 6 months,8692,web,breitbart.com
WA,,,Last 6 months,8103,web,ricochet.com
FL,,,Last 6 months,7934,web,drudgereport.com
IA,,,Last 6 months,7691,web,foxnews.com
MT,,,Last 6 months,6786,web,dailykos.com
TN,,,Last 6 months,6716,web,vice.com
NY,,,Last 6 months,6574,web,theguardian.com
CA,,,Last 6 months,6532,web,thegatewaypundit.com
CA,,,Last 6 months,6524,web,slate.com
IL,,,Last 6 months,6478,web,dailykos.com
NC,,,Last 6 months,6436,web,foxnews.com
TX,,,Last 6 months,6278,web,theconservativetreehouse.com
OK,,,Last 6 months,6174,web,thegatewaypundit.com
NY,,,Last 6 months,6160,web,democraticunderground.com
FL,,,Last 6 months,6154,web,theguardian.com
MA,,,Last 6 months,6041,web,dailykos.com
CA,,,Last 6 months,6032,web,sfchronicle.com
WI,,,Last 6 months,6022,web,thegatewaypundit.com
KY,,,Last 6 months,6001,web,theintercept.com
AL,,,Last 6 months,5948,web,townhall.com
CA,,,Last 6 months,5929,web,nationalreview.com
ME,,,Last 6 months,5923,web,vox.com
TN,,,Last 6 months,5876,web,theroot.com
CA,,,Last 6 months,5783,web,theblaze.com
CA,,,Last 6 months,5752,web,thedailybeast.com
WI,,,Last 6 months,5739,web,nationalreview.com
KS,,,Last 6 months,5558,web,foxnews.com
NE,,,Last 6 months,5456,web,drudgereport.com
AZ,,,Last 6 months,5138,web,foxnews.com
IN,,,Last 6 months,4848,web,freerepublic.com
MA,,,Last 6 months,4738,web,foxnews.com
OR,,,Last 6 months,4524,web,foxnews.com
ME,,,Last 6 months,4488,web,pressherald.com
LA,,,Last 6 months,4443,web,foxnews.com
MT,,,Last 6 months,4363,web,msnbc.com
AL,,,Last 6 months,4348,web,foxnews.com
MS,,,Last 6 months,4215,web,foxnews.com
FL,,,Last 6 months,4195,web,newsmax.com
AZ,,,Last 6 months,4121,web,drudgereport.com
PA,,,Last 6 months,4110,web,dailykos.com
WA,,,Last 6 months,4038,web,npr.org
NV,,,Last 6 months,3982,web,foxnews.com
FL,,,Last 6 months,3855,web,breitbart.com
FL,,,Last 6 months,3855,web,dailycaller.com
OH,,,Last 6 months,3824,web,newsmax.com
VA,,,Last 6 months,3750,web,foxnews.com
OH,,,Last 6 months,3684,web,foxnews.com
UT,,,Last 6 months,3640,web,dailykos.com
NY,,,Last 6 months,3594,web,foxnews.com
AZ,,,Last 6 months,3530,web,beforeitsnews.com
WI,,,Last 6 months,3478,web,foxnews.com
CT,,,Last 6 months,3473,web,pressherald.com
NJ,,,Last 6 months,3451,web,foxnews.com
MN,,,Last 6 months,3418,web,drudgereport.com
WA,,,Last 6 months,3418,web,newyorker.com
TN,,,Last 6 months,3384,web,washingtontimes.com
AZ,,,Last 6 months,3377,web,dailywire.com
OH,,,Last 6 months,3374,web,twitchy.com
PA,,,Last 6 months,3352,web,thegatewaypundit.com
IA,,,Last 6 months,3298,web,vox.com
NJ,,,Last 6 months,3272,web,fivethirtyeight.com
PA,,,Last 6 months,3239,web,rawstory.com
MI,,,Last 6 months,3233,web,dailykos.com
TX,,,Last 6 months,3228,web,thefederalistpapers.org
WA,,,Last 6 months,3224,web,rawstory.com
WA,,,Last 6 months,3218,web,theatlantic.com
SC,,,Last 6 months,3212,web,foxnews.com
NE,,,Last 6 months,3178,web,foxnews.com
WA,,,Last 6 months,3167,web,dailycaller.com
MA,,,Last 6 months,3144,web,thedailybeast.com
MI,,,Last 6 months,3142,web,americanthinker.com
CO,,,Last 6 months,3124,web,drudgereport.com
CO,,,Last 6 months,3124,web,wnd.com
ID,,,Last 6 months,3100,web,foxnews.com
MD,,,Last 6 months,3099,web,deadstate.org
AZ,,,Last 6 months,3095,web,mediamatters.org
MA,,,Last 6 months,3079,web,msnbc.com
NJ,,,Last 6 months,3056,web,newsweek.com
WA,,,Last 6 months,3049,web,dailywire.com
AZ,,,Last 6 months,3028,web,theatlantic.com
TX,,,Last 6 months,3014,web,theguardian.com
MA,,,Last 6 months,3005,web,propublica.org
MO,,,Last 6 months,3005,web,vox.com
IN,,,Last 6 months,3005,web,newsweek.com
OR,,,Last 6 months,3004,web,msnbc.com
MA,,,Last 6 months,2993,web,alternet.org
MA,,,Last 6 months,2989,web,breitbart.com
PA,,,Last 6 months,2989,web,newyorker.com
WA,,,Last 6 months,2979,web,washingtontimes.com
AZ,,,Last 6 months,2977,web,univision.com
IN,,,Last 6 months,2976,web,dailysignal.com
IN,,,Last 6 months,2976,web,dailycaller.com
ID,,,Last 6 months,2972,web,cdapress.com
MO,,,Last 6 months,2972,web,theconservativetreehouse.com
NC,,,Last 6 months,2946,web,dailywire.com
MI,,,Last 6 months,2945,web,npr.org
PA,,,Last 6 months,2944,web,thecut.com
NJ,,,Last 6 months,2937,web,slate.com
NY,,,Last 6 months,2936,web,beforeitsnews.com
WY,,,Last 6 months,2933,web,rawstory.com
TN,,,Last 6 months,2925,web,senate.gov
IA,,,Last 6 months,2924,web,alternet.org
CO,,,Last 6 months,2915,web,dickmorris.com
IL,,,Last 6 months,2899,web,democraticunderground.com
AZ,,,Last 6 months,2882,web,slate.com
AZ,,,Last 6 months,2882,web,talkingpointsmemo.com
IL,,,Last 6 months,2872,web,lgbtqnation.com
NY,,,Last 6 months,2851,web,lewrockwell.com
VA,,,Last 6 months,2842,web,boingboing.net
CT,,,Last 6 months,2822,web,newsmax.com
MD,,,Last 6 months,2794,web,newsweek.com
IL,,,Last 6 months,2714,web,rawstory.com
MN,,,Last 6 months,2646,web,foxnews.com
AZ,,,Last 6 months,2586,web,theblaze.com
FL,,,Last 6 months,2408,web,vox.com
NY,,,Last 6 months,2401,web,mediamatters.org
NY,,,Last 6 months,2401,web,theatlantic.com
NJ,,,Last 6 months,2158,web,theguardian.com
NJ,,,Last 6 months,2157,web,thedailybeast.com
NY,,,Last 6 months,2128,web,dailykos.com
TX,,,Last 6 months,2037,web,breitbart.com
MO,,,Last 6 months,2023,web,spiegel.de
WA,,,Last 6 months,1975,web,twitchy.com
LA,,,Last 6 months,1891,web,thegatewaypundit.com
NJ,,,Last 6 months,1762,web,msnbc.com
NJ,,,Last 6 months,1762,web,theatlantic.com
MI,,,Last 6 months,1747,web,foxnews.com
VA,,,Last 6 months,1734,web,drudgereport.com
CO,,,Last 6 months,1732,web,newyorker.com
CO,,,Last 6 months,1535,web,theguardian.com
NJ,,,Last 6 months,1374,web,commondreams.org
NY,,,Last 6 months,1325,web,lgbtqnation.com
OH,,,Last 6 months,1227,web,thedailybeast.com
SD,,,Last 6 months,1203,web,dailywire.com
SD,,,Last 6 months,1201,web,foxnews.com
NJ,,,Last 6 months,1164,web,rawstory.com
IL,,,Last 6 months,1161,web,drudgereport.com
OH,,,Last 6 months,1157,web,theblaze.com
OH,,,Last 6 months,1148,web,npr.org
ME,,,Last 6 months,1142,web,pbs.org
MO,,,Last 6 months,1123,web,americanthinker.com
OH,,,Last 6 months,1076,web,rawstory.com
VA,,,Last 6 months,1064,web,npr.org
OR,,,Last 6 months,988,web,slate.com
PA,,,Last 6 months,979,web,msnbc.com
CO,,,Last 6 months,970,web,dailykos.com
LA,,,Last 6 months,959,web,msnbc.com
TX,,,Last 6 months,941,web,townhall.com
FL,,,Last 6 months,898,web,theblaze.com
FL,,,Last 6 months,798,web,newsweek.com
CO,,,Last 6 months,794,web,msnbc.com
MI,,,Last 6 months,783,web,breitbart.com
NC,,,Last 6 months,776,web,townhall.com
MO,,,Last 6 months,769,web,newsmax.com
OR,,,Last 6 months,765,web,dailykos.com
MO,,,Last 6 months,714,web,100percentfedup.com
UT,,,Last 6 months,676,web,fivethirtyeight.com
SD,,,Last 6 months,676,web,twitchy.com
TN,,,Last 6 months,661,web,motherjones.com
UT,,,Last 6 months,661,web,theatlantic.com
CO,,,Last 6 months,633,web,breitbart.com
NC,,,Last 6 months,627,web,rawstory.com
OH,,,Last 6 months,610,web,dailykos.com
MN,,,Last 6 months,606,web,msnbc.com
OH,,,Last 6 months,605,web,msnbc.com
KS,,,Last 6 months,598,web,drudgereport.com
PA,,,Last 6 months,596,web,theatlantic.com
OH,,,Last 6 months,596,web,theguardian.com
PA,,,Last 6 months,596,web,salon.com
PA,,,Last 6 months,595,web,slate.com
TX,,,Last 6 months,594,web,newyorker.com
ID,,,Last 6 months,591,web,ricochet.com
CO,,,Last 6 months,589,web,newsmax.com
VA,,,Last 6 months,588,web,dailykos.com
VA,,,Last 6 months,588,web,thedailybeast.com
WI,,,Last 6 months,588,web,pbs.org
VA,,,Last 6 months,588,web,pbs.org
AR,,,Last 6 months,587,web,drudgereport.com
IL,,,Last 6 months,587,web,pbs.org
WV,,,Last 6 months,586,web,politicalwire.com
KS,,,Last 6 months,585,web,townhall.com
NC,,,Last 6 months,585,web,breitbart.com
GA,,,Last 6 months,585,web,newsweek.com
GA,,,Last 6 months,585,web,rawstory.com
TX,,,Last 6 months,582,web,freerepublic.com
AR,,,Last 6 months,582,web,twitchy.com
AR,,,Last 6 months,582,web,townhall.com
MI,,,Last 6 months,581,web,dailywire.com
NC,,,Last 6 months,581,web,wnd.com
NC,,,Last 6 months,581,web,twitchy.com
AL,,,Last 6 months,580,web,breitbart.com
MI,,,Last 6 months,580,web,bizpacreview.com
MT,,,Last 6 months,580,web,slate.com
UT,,,Last 6 months,580,web,rawstory.com
AK,,,Last 6 months,580,web,pbs.org
VA,,,Last 6 months,580,web,breitbart.com
NE,,,Last 6 months,579,web,dailywire.com
VA,,,Last 6 months,579,web,bet.com
MI,,,Last 6 months,579,web,twitchy.com
DC,,,Last 6 months,578,web,drudgereport.com
WY,,,Last 6 months,577,web,dailykos.com
MS,,,Last 6 months,577,web,rawstory.com
MS,,,Last 6 months,577,web,palmerreport.com
TX,,,Last 6 months,576,web,dailykos.com
NC,,,Last 6 months,575,web,channel4.com
IA,,,Last 6 months,575,web,drudgereport.com
MA,,,Last 6 months,574,web,wnd.com
KS,,,Last 6 months,573,web,newsmax.com
WI,,,Last 6 months,573,web,breitbart.com
MD,,,Last 6 months,572,web,finalcall.com
LA,,,Last 6 months,522,web,dailykos.com
GA,,,Last 6 months,490,web,pbs.org
IN,,,Last 6 months,422,web,foxnews.com
IA,,,Last 6 months,414,web,theguardian.com
MA,,,Last 6 months,406,web,newyorker.com
VA,,,Last 6 months,406,web,newsmax.com
NH,,,Last 6 months,395,web,npr.org
AR,,,Last 6 months,394,web,thepoliticalinsider.com
MD,,,Last 6 months,391,web,foxnews.com
AR,,,Last 6 months,391,web,npr.org
DE,,,Last 6 months,388,web,pbs.org
LA,,,Last 6 months,388,web,newsmax.com
DE,,,Last 6 months,387,web,thedailybeast.com
LA,,,Last 6 months,387,web,townhall.com
ME,,,Last 6 months,387,web,channel4.com
AR,,,Last 6 months,387,web,louderwithcrowder.com
MD,,,Last 6 months,386,web,pbs.org
NM,,,Last 6 months,386,web,breitbart.com
KY,,,Last 6 months,386,web,beforeitsnews.com
OK,,,Last 6 months,386,web,newyorker.com
OR,,,Last 6 months,386,web,wweek.com
NM,,,Last 6 months,385,web,foxnews.com
KY,,,Last 6 months,385,web,hotair.com
KY,,,Last 6 months,385,web,townhall.com
MD,,,Last 6 months,385,web,rawstory.com
AL,,,Last 6 months,384,web,beforeitsnews.com
NM,,,Last 6 months,384,web,dailykos.com
DE,,,Last 6 months,383,web,rawstory.com
DE,,,Last 6 months,383,web,dailykos.com
MD,,,Last 6 months,382,web,dailykos.com
NH,,,Last 6 months,382,web,theblaze.com
DC,,,Last 6 months,381,web,breitbart.com
KY,,,Last 6 months,330,web,foxnews.com
KY,,,Last 6 months,296,web,npr.org
MA,,,Last 6 months,269,web,sfchronicle.com
SC,,,Last 6 months,258,web,theblaze.com
MS,,,Last 6 months,210,web,theconversation.com
ID,,,Last 6 months,209,web,pbs.org
IL,,,Last 6 months,206,web,nationalreview.com
IL,,,Last 6 months,206,web,npr.org
MS,,,Last 6 months,205,web,dailydot.com
AL,,,Last 6 months,204,web,bet.com
WI,,,Last 6 months,204,web,rawstory.com
AR,,,Last 6 months,203,web,pbs.org
MS,,,Last 6 months,202,web,pbs.org
GA,,,Last 6 months,202,web,aclu.org
AL,,,Last 6 months,201,web,vladtv.com
IN,,,Last 6 months,200,web,pitchfork.com
GA,,,Last 6 months,199,web,commonwealthfund.org
IN,,,Last 6 months,199,web,opensecrets.org
KS,,,Last 6 months,199,web,dailykos.com
MN,,,Last 6 months,198,web,pbs.org
GA,,,Last 6 months,198,web,vox.com
NV,,,Last 6 months,198,web,theatlantic.com
MI,,,Last 6 months,198,web,dailycaller.com
MI,,,Last 6 months,197,web,atlasobscura.com
GA,,,Last 6 months,197,web,npr.org
TN,,,Last 6 months,197,web,newsweek.com
WI,,,Last 6 months,196,web,vice.com
MS,,,Last 6 months,196,web,cbn.com
NH,,,Last 6 months,196,web,atlasobscura.com
TN,,,Last 6 months,196,web,wnd.com
MS,,,Last 6 months,196,web,dailykos.com
KS,,,Last 6 months,195,web,msnbc.com
OR,,,Last 6 months,195,web,upworthy.com
ME,,,Last 6 months,195,web,npr.org
VT,,,Last 6 months,195,web,vnews.com
TN,,,Last 6 months,195,web,drudgereport.com
SC,,,Last 6 months,195,web,thegatewaypundit.com
WI,,,Last 6 months,194,web,msnbc.com
NH,,,Last 6 months,194,web,theatlantic.com
WI,,,Last 6 months,194,web,theguardian.com
WI,,,Last 6 months,194,web,drudgereport.com
NC,,,Last 6 months,194,web,nationalmemo.com
NH,,,Last 6 months,194,web,dailysignal.com
NH,,,Last 6 months,194,web,townhall.com
SC,,,Last 6 months,194,web,americasfreedomfighters.com
LA,,,Last 6 months,194,web,newsweek.com
MS,,,Last 6 months,194,web,thedailybeast.com
DC,,,Last 6 months,194,web,americanthinker.com
GA,,,Last 6 months,193,web,salon.com
NV,,,Last 6 months,192,web,npr.org
NC,,,Last 6 months,192,web,pbs.org
WV,,,Last 6 months,192,web,dailykos.com
MS,,,Last 6 months,192,web,alternet.org
OR,,,Last 6 months,191,web,occupydemocrats.com
KS,,,Last 6 months,191,web,vice.com
CT,,,Last 6 months,191,web,theguardian.com
NM,,,Last 6 months,191,web,townhall.com
DE,,,Last 6 months,190,web,alternet.org
WY,,,Last 6 months,190,web,alternet.org
GA,,,Last 6 months,190,web,dailywire.com
CT,,,Last 6 months,190,web,vice.com
AK,,,Last 6 months,189,web,msnbc.com
SC,,,Last 6 months,189,web,breitbart.com
IA,,,Last 6 months,188,web,senate.gov
AR,,,Last 6 months,188,web,theblaze.com
RI,,,Last 6 months,188,web,politicalwire.com
NE,,,Last 6 months,188,web,nptelegraph.com
KS,,,Last 6 months,188,web,npr.org
UT,,,Last 6 months,188,web,dailywire.com
CT,,,Last 6 months,188,web,npr.org
KY,,,Last 6 months,188,web,newyorker.com
LA,,,Last 6 months,130,web,rawstory.com
NE,,,Last 6 months,127,web,thedailybeast.com
NV,,,Last 6 months,127,web,propublica.org
WY,,,Last 6 months,103,web,talkingpointsmemo.com
KY,,,Last 6 months,103,web,pbs.org
NV,,,Last 6 months,86,web,theroot.com
NV,,,Last 6 months,84,web,vladtv.com
AL,,,Last 6 months,84,web,thegatewaypundit.com
ND,,,Last 6 months,77,web,foxnews.com
NH,,,Last 6 months,42,web,wbur.org
WV,,,Last 6 months,0,web,wunc.org
WY,,,Last 6 months,0,web,salon.com
WY,,,Last 6 months,0,web,pbs.org
WY,,,Last 6 months,0,web,ksl.com
WY,,,Last 6 months,0,web,atlasobscura.com
